ID;Year;Author Ed.;Author;Translator;Short Title;Title;Publisher;Format;Review Reference;Catalogue Numbers;Notes;Further Editions
1790_50;1790;[KNIGHT, Ellis Cornelia].;KNIGHT, Ellis Cornelia.;;DINARBAS;"DINARBAS; A TALE: BEING A CONTINUATION OF RASSELAS, PRINCE OF ABYSSINIA.";London, Printed for C. Dilly, in the Poultry, 1790.;xii, 336p. 12mo. 3s (CR), 3s boards (MR), 3s sewed (SJC).;"CR n.s. 3: 116 (Sept 1791); MR n.s. 8: 106 (May 1792); AF II: 2415.";"BL 635.c.30; EM 2440: 5; ESTC tl27411 (BI ABu, BMp, 0 &c.; NACtY, CtY-BR, DLC, MH-H, TxU &c.).";"Dedication to the Queen signed 'The Author'. Introduction v-viii; table of contents ix-xii. Samuel Johnson's The Prince of Abissinia (London, 1759), JR 495, AF I: 1436. Adv. SJC 18-20 May 1790. Further edns: Dublin, 1790 (Printed by John Rea, for Messrs. P. Byrne, J. Moore, J. Jones, Grueber and M'Allister, W. Jones, and R. White, l vol., 12mo), EM 3463: 8, ESTC tl28959; Philadelphia, 1792, ESTC w019875; London, 1792, EM 3455: 13, ESTC t1227412; London, 1793, ESTC t064754; Greenfield, Mass., 1795, EM 3143: 1, ESTC w028990 (Dinarbaswith Rasselas); l further entry in ESTC; WC has 10 entries between 1800 and 1850, 4ofthem with Rasselas; NSTC listsedns. in 1803, 1811, 1817 and 1823. Extracts from Dinarbaspublishedin GM and LM, 1790, RM 308.";
1790_51;1790;L., Sir W.;L., Sir W.;;YOUNG HOCUS;YOUNG HOCUS, OR THE HISTORY OF JOHN BULL, DURING THE YEARS 1783, 1784, 1785, 1786, 1787, 1788, 1789. A NOVEL. BY SIR WL-, K-. WITH NOTES, CRITICAL AND EXPLANATORY, BY THE FOLLOWING PERSONS: DUKES. GL-C-ST-R, D-RS-T, GR-FT-N, LDS, R-CHM-ND, ATH-L. MARQUESSES. B-CK-NGH-M, L-NDSD-WN-. LORDS. CH-ST-RF-LD, M-RN-NGT-N, W-STM-R-L-ND, F. C-MPB-LL, GR-SV-N-R, S-DN-Y, TH-RL-W, H-WK-SB-RY, G-LL-W-Y, B-LGR-V-, HW-. M-LGR-V-, C-MD-N, W-NCH-LS-, H-D. BISHOP. DR. PR-TTYMN. BARONETS. J. M-LL-R, J. M-WB-Y, W. H-W-, R. P. ARD-N, G. P. T-RN-R. KNIGHTS. W. CH-MB-RS, W. L-W-S, IS-C H-RD-. ESQUIRES. H. D-ND-S, W. GR-NV-LL-, B. W-TS-N,J. SC-TT,J. CH-RCHLL, J. H. T-K-, J. R-LL-, J. R-B-NS-N, P. L. M-SUR-R, J. B-RR-, H. B-FY, G. R-S-, J. M'N-M-, J. W-LK-S, G. P-TT, A. ADD-NGT-N, J. P-TT, C. L-N-X, J. D-RNF-RD, J. B-T-S. LADIES. S-L-SB-RY, W-LL-CE, MRS. PZZ-, MAD. SCHW-LL-NB-RG, MRS. N-SB-TT, GENTLEMEN. MR. C-P-L. CHEESE-MONG. MR. P-RS-N, DOOR-KEEP. &C. &C. &C. &C.;London: Printed for J. Bird, n.d. [ESTC: 1790?].;ii, 4, xxiv, 13 7p. l 2mo.;;"BL 12314.bb.32; EM 559: 14; ESTC t123234 (NA CLU-S/C, MBAt, MH-H).";"'Volume One' on t.p. and 'End ofVol. I' at end of p. 137butESTCsays no more published. Editor's preface i-ii; contents [3]-4; dedication '(By Permission,) to Myself' signed W. L, iii-xxiv.";
1790_52;1790;[LA SALLE, Adrien-Nicolas, marquis de].;LA SALLE, Adrien-Nicolas, marquis de.;;INTEGRITY;INTEGRITY, OR THE HISTORY OF SOPHIA FRANCOURT. FROM THE FRENCH. IN TWO VOLUMES.;London: Printed for W. Beilby in Pall Mall, 1790.;"I xii, 207p; II 216p. 12mo. Ss (CR), 5ssewed (SJC).";"CR69: 713 (June 1790);AFII: 2196.";"NjP 3785.52.349.11 v.1-2; ESTC n008593.";"Trans. of Histoire de Sophie de Francourt (Paris, 1768) ( Grieder/Block). ESTC: Sometimes erroneously attributed to Barbara Hofland. ESTC also notes that the French original has not been found. Preface by the French editor. Adv. SJC 18-20 Mar 1790 as forthcoming 'In a few Days': Integrity; or, the History of Sophia Francourt, a Novel.";
1790_53;1790;[LA VALLEE, Joseph, marquis de Boisrobert].;LA VALLEE, Joseph, marquis de Boisrobert.;;THE NEGRO EQUALLED BY FEW EUROPEANS;THE NEGRO EQUALLED BY FEW EUROPEANS. TRANSLATED FROM THE FRENCH.;London: Printed for G. G. J. and J. Robinson, Paternoster-Row, 1790.;"I 22lp; II 261p; III 269p. 12mo. 9s (CR), 9s sewed (SJC).";"CR 70: 454 (Oct 1790);AF II: 2479.";"MH-H *FC7.L3825.Eg790n; EM 989: 7; ESTC n003974.";"Trans. of Le Negre comme il y a peu de blancs (Madras and Paris, 1789). Adv. SJC4-7 Dec 1790. Different trans. by J. Trapp with title The Negro as there are Few White Men, London, 1790, ESTC n041768. Furtheredn: Dublin, 1791 (Printed for P. Byrne, A. Grueber, W. Jones, and R. White, 2 vols., 12mo), EM 4853: 25, ESTC t119347; Philadelphia, 1801 (WC). Extracts from The Negro Equalled by Few Europeans published in Lady's Magazine and Hibernian Magazine, 1790, RM946.";
1790_54;1790;LENNOX, Charlotte.;LENNOX, Charlotte.;;EUPHEMIA;EUPHEMIA. BY MRS. CHARLOTTE LENNOX. IN FOUR VOLUMES.;"London: Printed for T. Cadell, in the Strand; and J. Evans, Paternoster-Row, 1790.";"I 237p; II 227p; III 226p; IV 267p. 12mo. 12s (CR), 12s sewed (MR, SJC).";"CR 70: 81-3 (July 1790); MR n.s. 3: 89-90 (Sept 1790); AF II: 2522.";"BL N.2349-52; EM 2070: l; ESTC t073522 (BIO; NA CtY-BR, CSmH, JU, MH-H, PU &c.).";"Text of novel starts on p. 3 in vol. 1. Epistolary. Separate adv. 'Just published, price fourteen shillings bound, Euphemia, a novel' ESTC: tl88184. Adv., 'In a few Days will be published', SJC 15-18 May 1790; adv. as published SJC 29 May-1 June 1790. Adv. SJC 17-19 Mar 1791; adv. quotes from EngR and refers to the 'very high character already given of Euphemia, both by the Monthly and the Critical Reviewers .... '";Dublin, 1790 (Printed by Brett Smith, for Messrs. p. Wogan, p. Byrne, H. Colbert, J. Moore, W. M'Kenzie, J. Jones, B. Domin, A. Grueber, W. Jones, J. Rice, G. Draper, and R. White, 4 vols., l 2mo ), ESTC n00232 l. Ext_racts from Euphemia published in 3 magazines, 1790-91, RM 374,813. German trans. Berlm, 1791 (Euphemia) (RS). Faes: BWN.
1790_55;1790;[MACKENZIE], Anna Maria.;MACKENZIE, Anna Maria.;;MONMOUTH;MONMOUTH: A TALE, FOUNDED ON HISTORIC FACTS. INSCRIBED TO HIS GRACE THE DUKE OF BUCCLEUGH. BY ANNA MARIA JOHNSON, AUTHOR OF CALISTA, A NOVEL, &C. IN THREE VOLUMES.;London: Printed for W. Lane, Leadenhall Street, 1790.;"I 216p; II 204p; III 176p. 12mo. 7s 6d sewed (EngR), 7s 6d (SDA), 9s (SJC).";EngR 16: 68 (July 1790).;"AUG 02/IIl.9.8.165; xESTC (NA MB).";"Adv. for Calista [ 1789: 52] end p. 176 of vol. 3. Adv. SJC 8-10 June 1790 (no price); adv., 'In the Press, and shortly will be published, SJC 3-5 Aug 1790; adv. SDA 21 Jan 1791. EngR: 'The story of the unfortunate Duke of Monmouth, who lost his life in aspiring to the throne, is here presented to the public in the form of an historic tale. There are, no doubt, affecting circumstances in the history and fate of that nobleman. With these, aided by fiction, our au.thor has attempted to interest the feelings of her readers, while she has not failed properly to mark that fatal ambition which prompted her hero to attempts beyond his strength, and to which he owed his fall. The style is not always accurate; and, from a continued affectation of high-sounding words, the performance runs frequently into bombast. Other defects may be pointed out; but regard to a fair author softens the severity of criticism, and we recommend her production as entitled to some share of approbation.'";
1790_56;1790;[MA THEWS, Eliza Kirkham).;MA THEWS, Eliza Kirkham.;;ARNOLD ZULIG;ARNOLD ZULIG, A SWISS STORY. BY THE AUTHOR OF CONSTANCE, PHAROS, AND ARGUS.;London: Printed for T. Hookham, New Bond Street, 1790.;281p. 12mo. 3s (CR), 3s sewed (MR).;"512 1790 CR 69: 593 (May 1790}; MR n.s. 2: 353 (July 1790); AF II: 2754.";"MH-H *EC75.M4227.790a; EM 995: 18; ESTC n002041 (NA DLC).";"FC says author attribution is doubtful. 3 pp. advs. end vol. Constance 1785: 38; Argus 1789: 53.";Dublin, 1790 (Printed for R. White, 1 vol., 12mo), EM 4506: 3, ESTC tl 18929.
1790_57;1790;[OPIE, Amelia Alderson].;OPIE, Amelia Alderson.;;DANGERS OF COQUETRY;DANGERS OF COQUETRY. A NOVEL. IN TWO VOLUMES.;London: Printed for W. Lane, Leadenhall-Street, 1790.;"I 144p; II 13 lp. 8vo [EngR has 12mo ]. 5s sewed (EngR).";"EngR 17: 234-5 (Mar 1791); AF II: 3171.";"BL C.142.c.2; ESTC n000341 (NA MH-H, NjP).";"1 pp. advs. end vol. 1. EngR: 'The characters are well drawn; the incidents arising naturally from each other exhibit in their fatal catastrophe a solemn warning to the fair sex to avoid the dangers of coquetry.'";
1790_58;1790;PARSONS, {Eliza}.;PARSONS, Eliza.;;THE HISTORY OF MISS MEREDITH;"THE HISTORY OF MISS MEREDITH; A NOVEL. DEDICATED BY PERMISSION, TO THE MOST NOBLE THE MARCHIONESS OF SALISBURY. BY MRS. PARSONS. IN TWO VOLUMES.";"London: Printed for the Author; and sold by T. Hookham, New Bond-Street, 1790.";"I vi, 24, 226p; II 205p. 12mo. 6s (CR), 6s sewed (MR).";"CR 70: 219 (Aug 1790); MR n.s. 3: 90 (Sept 1790); AF II: 3234.";"ICN Yl55.P244; EM 2555: 12; ESTC t141206 (BI BL; NA CSmH, CtY, MH-H, NjP, ViU).";"Roman and 1st set of Arabic pp. nos. continuous in vol. 1. Dedication to the Marchioness of Salisbury, signed Eliza Parsons, No. 15, East-place, Lambeth, 31 Mar 1790, 1, i-(iv]; prefacev-vi; list of subscribers 7-[25]; followed by text from p. 1. 2 pp. advs. end vol. l and 3 pp. end vol. 2. Epistolary. Further edns: London, 1790, ESTC n007435; Dublin, 1791 (Printed by J. Jones, 1 vol., 12mo), ESTC n007439.";
1790_59;1790;[PILKINGTON, Miss].;PILKINGTON, Miss.;;DELIA;DELIA, A PATHETIC AND INTERESTING TALE. IN FOUR VOLUMES.;London: Printed for William Lane, Leadenhall-Street, 1790.;"I 262p; II 264p; III 288p; IV 279p. 12mo. 12s (CR, SDA).";"CR 69: 118 (Jan 1790); AF II: 3341.";"BL 12604.ccc.l 7; EM 132: 2; ESTC tl07742 (BI MRu; NA CtY-BR, MH-H, OAU).";"Not by Mary Pilkington; see FC. 1 p. advs. end vol. 4. Epistolary. Adv. SDA 18 Mar 1791. Furtheredn: Dublin, 1790 (Printed for Messrs. P. Byrne, P. Wogan, Grueber andM'Allister, J. Moore, J. Jones and W. Jones, 2 vols., 12mo), ESTC n006235.";
1790_60;1790;[PURBECK, Elizabeth and Jane].;PURBECK, Elizabeth and Jane.;;RAYNSFORD PARK;RAYNSFORD PARK, A NOVEL. IN FOUR VOLUMES.;London: Printed for G. Kearsley, no. 46, Fleet-Street, 1790.;"I 232p; II 24lp; III 210p; IV 236p. 12mo. 12s (CR, SJC).";"CR 69: 357 (Mar 1790); AF II: 3643.";"BLN.1715,16; CME 3-628-45150-7; EM 1925: 3;ESTCt070719 (NACaAEU, IU, NjP &c.; EA COR).";"Only vol. 3 dated. 4 pp. advs. end vol. 1. Epistolary. Adv., 'On Wednesday next, will be published', SJC 14-16 Jan 1790, 'Printed for George Kearsley, at Johnson's Head, Fleet-Street'; adv. as published SJC 19-21 Jan 1790. German trans. Hanover, 1794 (Rainforts-Park) (RS). ·";
1790_62;1790;[RADCLIFFE, Mary Ann(e)].;RADCLIFFE, Mary Anne.;;THE FATE OF VELINA DE GUIDOVA;THE FATE OF VELINA DE GUIDOVA. A NOVEL. IN THREE VOLUMES.;London: Printed for W. Lane, Leadenhall-Street, 1790.;"I 213p; II 207p; III 17lp. 12mo. 9s (CR), 7s 6d (SJC).";"CR 70: 96 (July 1790);AF II: 3677.";"Corvey; CME 3-628-45037-3; ESTC n006620 (NA PU).";"Author attribution: FC. For the problems concerning the name of this author or authors see Todd and FC. 2 pp. advs. end vol. 1; 5 pp. advs. end vol. 2. Vol. 2 p. 185 misnumbered 18. Epistolary. Letters end p. 147 of vol. 3. Adv., 'In the Press, and shortly will be published', SJC 3-5 Aug I 790.";
1790_63;1790;[RADCLIFFE, Mary Ann(e)].;RADCLIFFE, Mary Anne.;;RADZIVIL;RADZIVIL. A ROMANCE. TRANSLATED FROM THE RUSS OF THE CELEBRATED M. WOCKLOW. IN THREE VOLUMES.;London: Printed for W. Lane, Leadenhall-Street, 1790.;"I viii, 208p; II 200p; III l 78p. 8vo [CR has 12mo]. 7s 6d (CR), 9s (SDA).";"CR 69: 118 (Jan 1790); AF II: 3678.";"BL 012590.c. 7; EM 224: 4; ESTC tl30407 (BIO; NA MH-H; EA WA [vol. 3 only]).";"For the problems concerning the name of this author or authors see Todd and FC. Author's preface 1, i-ii; Editor's Preface iii-viii. Text of novel starts on p. 13 in vol. 1 and on p. 9 in vols. 2 and 3. 2 pp. advs. end vol. 3. Adv. SDA 18 Mar 1791.";
1790_64;1790;[RESTIF DE LA BRETONNE, Nicolas-Edme].;RESTIF DE LA BRETONNE, Nicolas-Edme.;;PICTURES OF LIFE;PICTURES OF LIFE: OR, A RECORD OF MANNERS, PHYSICAL AND MORAL, ON THE CLOSE OF THE EIGHTEENTH CENTURY. TRANSLATED FROM THE FRENCH. IN TWO VOLUMES.;London: Printed for C. Dilly, Poultry, 1790.;"I xvi, 217p; II 208p. 8vo. 6s (TCM).";"TCM 22: 460-1 (Oct 1790); AF II: 3743.";"BL 12510.aaa.13; EM 330:2; ESTC t131182 (BI MRu; NA ICN, MH-H, PU &c.).";Trans. of Monument du costume physique et moral de la fin du dix-huitieme siecle (Neuwied sur le Rhin, 1789). Frontispiece in each volume. Prefatory advertisement of the Editors 1, i-xvi.;London, 1793 (WC), xESTC. TCM: 'These tales are spirited, entertaining, interesting, and characteristic, though occasionally bordering on indecorum. The translation is elegant.'
1790_65;1790;SABINA (pseud?).;SABINA pseud?.;;LAURENTIA;LAURENTIA. A NOVEL. IN TWO VOLUMES.;London: Printed for William Lane, at the Minerva, Leadenhall-Street, 1790.;"I 239p; II [246)p. 12mo. 6s sewed (adv.), Ss sewed (SJC), 6s sewed (SDA).";;". BL 12611.bb.18; EM 3709: 5; ESTC t154605.";"Epistolary. 2-pp. preface, signed 'Sabina', appeals to 'the Gentlemen Reviewers' to 'in pity spare a simple maid' ( and they seem to have done so). Last p. vol. 2 misnumbered 194. Adv., 'in the press', SJC 6-9 Nov 1790; adv. SDA 21 Jan 1791; re-adv., 'A Tale oflncident and Adventure', SDA 1 Feb 1791. Adv. end vol. 2 of Conscious Duplicity ( 1791: 6).";
1790_66;1790;{SCOTT, H} [elenus].;SCOTT, H elenus.;;HELENA;HELENA: OR, THE VICISSITUDES OF A MILITARY LIFE. IN TWO VOLUMES. BY AN OFFICER'S DAUGHTER.;Cork: Printed by James Haly, King's Arms, North Main Street, 1790.;"I xvi, 289p; II 29lp. 12mo.";;"Dt OLS 189.r.47-48; EM 367: 3; ESTC t084550 (BI BL; NA MH-H).";Dedication to 'the Right Honourable Lady Eliz. Irving' signed H. Scott. List of subscribers vol. 1, v-xvi. Epistolary.;
1790_67;1790;SQUIRREL, Harriett.;SQUIRREL, Harriett.;;*ORIGINAL NOVELS;*ORIGINAL NOVELS, POEMS, AND ESSAYS. BY HARRIETT SQUIRREL.;London: Sold by the Author, No. 7, Denmark-Street, Soho, 1790 (EngR).;3 vols. 12mo. 10s 6d (EngR).;EngR 15: 466 (June 1790).;No copy located.;"EngR: 'These volumes, though not the production of extraordinary genius, contain both amusement and instruction for many readers. There are babes in literature as well as religion, who require to be fed with its milk and not its strong meat. To them the work before us may be acceptable. The essays will furnish them with morality, and even devotion; the novels will help them to kill their leisure hours; and the poems, which in truth are in some places very pretty, must be agreeable to all who have taste enough to relish them.'";
1790_68;1790;[STREET, Miss].;STREET, Miss.;;THE LETTERS OF MARIA;"THE LETTERS OF MARIA; TO WHICH IS ADDED, AN ACCOUNT OF HER DEATH.";London: Printed for G. Kearsley, No. 46, Fleet-Street, 1790.;viii, 124p. 8vo [MR has 12mo]. 2s 6d ( CR, MR).;"CR 70: 698 (Dec 1790); MRn.s. 4: 355 (Mar 179l);AF II: 4280.";"BL 12611.ee.26; EM 236: 6; ESTC t057446 (BI C; NA CaOGU, CtY-BR, CSmH &c.).";"Founded on an incident in Laurence Sterne's Sentimental Journey (London, 1768), JR 1234, AF I: 2640. Preface v-viii. 4 pp. advs. end vol. Epistolary. Adv. SJC 21-23 Oct 1790; adv. SJC 8-11 Jan 1791 as Letters of Maria, from the Sentimental Journey of Sterne. German trans. Weissenfels, 1791 (Mariens Briefe nebst Nachricht von ihrem Tode) ( EAG).";
1790_69;1790;THOMSON, Rev. James.;THOMSON, Rev. James.;;THE DENIAL;"THE DENIAL; OR, THE HAPPY RETREAT. A NOVEL. BY THE REV. JAMES THOMSON. IN THREE VOLUMES.";London: Printed for J. Sewell, No. 32, Cornhill, 1790.;"I 224p; II 216p; Ill 198p. 12mo. 9s (CR), 9s sewed (MR, SJC).";"CR n.s. 1: 471 (Apr 1791); MR n.s. 3: 400-2 (Dec 1790); AF II: 4460.";"BL 12604.h.16; EM 227: 1; ESTC t095828 (NA CSmH).";20-pp. preface (unn.). Epistolary. Adv. SJC 23-26 Oct 1790 with quotation from rev. WEP 12 Oct 1790. Re-adv. SJC 11-13 Jan 1791 with quotations from AR, MR, EngR and 2 magazines.;London, 1792, EM 43 73: 8, ESTC t064 729. German trans. Liegnitz and Leipzig, 1793 (Die Stiefschwestern) (RS).
1790_70;1790;TIMBURY, Jane.;TIMBURY, Jane.;;THE PHILANTHROPIC RAMBLER;THE PHILANTHROPIC RAMBLER. BY JANE TIMBURY, AUTHOR OF TOBIT, THE MALE COQUET, AND THE TRIUMPH OF FRIENDSHIP.;"London: Printed for and sold by the Author, Petty France, Westminster: Sold also by J. Southern, St James's Street; and W. Nicoll, St Paul's Church-yard, 1790.";148p. 12mo. 3s sewed (MR).;"MR n.s. 5: 225-6 (June 1791 ); AF II: 4483.";"BLN.1717(1); EM 1925: 4; ESTC tl37255 (NADFo).";"List of subscribers v-xvii; prefatory 'Dialogue between the Author and a Friend' xix-xxiv. The Male Coquet 1788: 76; The Triumph of Friendship 1789: 70. Continued as A Sequel to the Philanthropic Rambler 1791: 71.";
1790_71;1790;[TONE, Theobald Wolfe, Richard JEBB, and John RADCLIFF].;TONE, Theobald Wolfe, Richard JEBB, and John RADCLIFF.;;BELMONT CASTLE;BELMONT CASTLE: OR. SUFFERING SENSIBILITY. CONTAINING THE GENUINE AND INTERESTING CORRESPONDENCE OF SEVERAL PERSONS OF FASHION.;Dublin: Printed for P. Byrne, No. 108, Grafton-Street, 1790.;xi, 223p. 12mo.;;"0 Vet.ASf.189; EM 7888: 3; ESTC t191367 (BID).";"Dedication to Mrs. Carden v-vii, signed 'The Editor', 17 Oct 1790; 'The Editor to the Reader' ix-xi. 5 pp. advs. end vol. Epistolary.";
1790_72;1790;WHITE, James.;WHITE, James.;;THE ADVENTURES OF JOHN OF GAUNT;THE ADVENTURES OF JOHN OF GAUNT, DUKE OF LANCASTER. BY JAMES WHITE, ESQ. AUTHOR OF EARL STRONGBOW, CONWAY CASTLE, &C.;London: Printed by John Crowder, for G. G. J. andJ. Robinson, Pater-Noster-Row, 1790.;"I 259p; II 257p; III 250p.12mo. 9s (CR), 9s sewed (MR, SJC). .";"CR 69: 713-14 (June 1790); MR n.s. 2: 416-22 (Aug 1790); AF II: 4771.";"C 7720.d.166-168; ESTCn004252 (BI Dt;NAMH-H, NN, PU &c.).";Robinson paidSSgns. on27Oct 1789to James White for John of6aunt, aRomance(RA). Earl Strongbow 1789: 71. Adv. SJC 1-3Apr 1790.;Dublin, 1790 (Printed for J. Jones, W. Jones, Grueber and M'Allister, and R. White [imprint to vol. 2 begins 'Printed by Zachariah Jackson, for J. Jones, . . :], 2 vols., 12mo), ESTC t107032. Extracts from The Adventures of John of Gaunt published under several titles in 5 magazines, 1790, RM 659, 660, 1010. German trans. Helmstedt, 1791 (Johann von Gaunt, Herzogvon Lancaster) (RS).
1790_73;1790;{WHITFIELD, Henry].;WHITFIELD, Henry.;;VILLEROY;"VILLEROY; OR, THE FATAL MOMENT: A NOVEL, IN THREE VOLUMES. BY A LADY.";London: Printed for W. Lane, Leadenhall Street, 1790/91.;"I (1790) xiii, 237p; II (1791) 19lp; III (1791) 184p. 12mo. 9s (CR), 9s sewed (SJC).";"CR n.s. 3: 117 (Sept 1791); AF II: 4786.";"BL Cup.403.l.16; EM 6467: 1; ESTC t139131 (BI A Wu, O; NA CSmH; EA COR).";"Vol. 1 pagination is continuous Roman-Arabic; text of novel starts on p. 15; in vols. 2 and 3 text starts on p. 5. Introduction 1, v-xiii. Epistolary. Adv., 'in the press', SJC 6-9 Nov 1790; adv. SDA 21 Jan 1791.";
1790_74;1790;WILLIAMS, Helen Maria.;WILLIAMS, Helen Maria.;;JULIA;"JULIA, A NOVEL; INTERSPERSED WITH SOME POETICAL PIECES. BY HELEN-MARIA WILLIAMS. IN TWO VOLUMES.";London: Printed for T. Cadell, 1790.;"I iv, 263p; II 245p. 12mo. 6s (CR), 6s sewed (MR, SJC).";"CR 69: 592-3 (May 1790); MR n.s. 2: 334-6 (July 1790); AF II: 4822.";"BL N.2320; EM 4968: 1; ESTC t070026 (BI BMu; NA CtY, DLC, ICN, IU, MH-H, NjP, TxU, ViU &c.).";"Prefatory advertisement 1, iii-iv. Adv. SJC 6-9 Mar 1790. Further edns: London, 1790, ESTC t070026; Dublin, 1790 (Printed for Chamberlaine and Rice, P. Wogan, P. Byrne, H. Colbert, W. M'Kenzie [and 7 others in Dublin], 2 vols., 12mo), ESTC t190916. German trans. Leipzig, 1791 (Julie ein Roman) (RS). Faes: FCy, RWN.";
1791_1;1791;ANON.;ANON.;;*ADOLPHUS;"*ADOLPHUS; OR, THE UNNATURAL BROTHER, A NOVEL.";"London: Printed and sold by T. Wilkins, Alderman bury; Messrs. Robinsons, and H. D · Symonds, Paternoster-row, T. Hookham, New Bond-street; and W. Richardson, Royal-Exchange (SJC), 1791 (SJC).";2 vols. 12mo. 6s ( CR), Ss sewed (SJC), Ss (adv.).;"CR n.s. 3: 117 (Jan 1791 ); AF II: 22.";"No copy located. Notes.Adv. SJC 2-4 June 1791. Adv. end vol. 2 Emily; or, the Fatal Promise ( 1792: 11 ).";;
1790_72;1790;WHITE, James.;WHITE, James.;;THE ADVENTURES OF JOHN OF GAUNT;THE ADVENTURES OF JOHN OF GAUNT, DUKE OF LANCASTER. BY JAMES WHITE, ESQ. AUTHOR OF EARL STRONGBOW, CONWAY CASTLE, &C.;London: Printed by John Crowder, for G. G.]. and]. Robinson, Pater-Noster-Row, 1790.;"I 259p; II 257p; III 250p. 12mo. 9s (CR), 9s sewed (MR, SJC).";"CR69: 713-14 (June 1790); MRn.s. 2: 416-22 (Aug 1790); AF II: 4771.";"C 7720.d.166-168; ESTCn004252 (BI Dt; NAMH-H, NN, PU &c.).";Robinson paid 55 gns. on 27 Oct 1789 to James White for John of 6aunt, a Romance (RA). Earl Strongbow 1789: 71. Adv. SJC 1-3 Apr 1790.;Dublin, 1790 (Printed for J. Jones, W. Jones, Grueber and M'Allister, and R. White [imprint to vol. 2 begins 'Printed by Zachariah Jackson, for J. Jones, .. .'], 2 vols., 12mo), ESTC tl07032. Extracts from The Adventures of John of Gaunt published under several titles in 5 magazines, 1790, RM 659, 660, 1010. German trans. Helmstedt, 1791 (Johann von Gaunt, Herzogvon Lancaster) (RS).
1790_73;1790;[WHITFIELD, Henry].;WHITFIELD, Henry.;;VILLEROY;"VILLEROY; OR, THE FATAL MOMENT: A NOVEL, IN THREE VOLUMES. BY A LADY.";London: Printed for W. Lane, Leadenhall Street, 1790/91.;"I (1790) xiii, 237p; II (1791) l 91p; III (1791) 184p. 12mo. 9s (CR), 9s sewed (SJC).";"CR n.s. 3: 117 (Sept 1791); AF II: 4786.";"BL Cup.403.l.16; EM 6467: l; ESTC t139131 (BI A Wu, O; NA CSmH; EA COR).";"Vol. 1 pagination is continuous Roman-Arabic; text of novel starts on p. 15; in vols. 2 and 3 text starts on p. 5. Introduction 1, v-xiii. Epistolary. Adv., 'in the press', SJC 6-9 Nov 1790; adv. SDA 21 Jan 1791.";
1790_74;1790;WILLIAMS, Helen Maria.;WILLIAMS, Helen Maria.;;JULIA;"JULIA, A NOVEL; INTERSPERSED WITH SOME POETICAL PIECES. BY HELEN-MARIA WILLIAMS. IN TWO VOLUMES.";London: Printed for T. Cadell, 1790.;"I iv, 263p; II 245p. 12mo. 6s (CR), 6s sewed (MR, SJC).";"CR 69: 592-3 (May 1790); MR n.s. 2: 334-6 (July 1790); AF II: 4822.";"BL N.2320; EM 4968: l; ESTC t070026 (BI BMu; NA CtY, DLC, ICN, IU, MH-H, NjP, TxU, ViU &c.).";"Prefatory advertisement 1, iii-iv. Adv. SJC 6-9 Mar 1790. Further edns: London, 1790, ESTC t070026; Dublin, 1790 (Printed for Chamberlaine and Rice, P. Wogan, P. Byrne, H. Colbert, W. M'Kenzie [and 7 others in Dublin], 2 vols., 12mo), ESTC tl90916. German trans. Leipzig, 1791 (Julie ein Roman) (RS). Faes: FCy, RWN.";
