"";"id";"date";"author";"gender";"title";"publication";"format";"cat";"notes";"further_eds"
"1327";"1818A017";"1818.";"ANON ";"Unknown.";"SUBMISSION EXEMPLIFIED OR THE AMIABLE STRANGER A NARRATIVE";"London:Printed by R. Watts, for T. Cadell and W. Davies, Strand; Black, Kingsbury, Parbury, & Allen, Leadenhall Street, and Hatchard, Piccadilly, 1818. ";"1 vol.  (215p). 12°.";"ABu SB.82379.Sub; EN2 1818: 17; NSTC 2S45680; xOCLC.";NA;NA
"1328";"1818A018";"1818.";"Charles ATKINSON ";"Male.";"THE LIFE AND ADVENTURES OF AN ECCENTRIC TRAVELLER WITH ENGRAVINGS BY CHARLES ATKINSON AUTHOR OF THE MINDS MONITORST HELENATHE NEIGHBOURHOOD OF HESLINGTON C";"York:Printed for the Author, by M. W. Carrall, Opposite the Nelson Inn, Walmgate, 1818. ";"1 vol.  (iv, 105p, ill.). 8°.";"BL 1164.h.31; ECB 30; EN2 1818: 18; NSTC 2A18350; OCLC 4048572.";"Preface refers to 'my worthy Subscribers and Patrons' (p. iv), but no subscription list found.";NA
"1329";"1818A019";"1818.";"Jane AUSTEN ";"Female.";"NORTHANGER ABBEY AND PERSUASION BY THE AUTHOR OF PRIDE AND PREJUDICE MANSFIELDPARK C WITH A BIOGRAPHICAL NOTICE OF THE AUTHOR IN FOUR VOLUMES";"London:John Murray, Albemarle-Street, 1818. ";"4 vols (I xxiv, 300p; II 331p; III 280p; IV 308p). 12°.";"Corvey; CME 3-628-48238-0; ECB 33; EN2 1818: 19; NSTC 2A19396; OCLC 38103991.";"'Biographical Notice of the Author', naming her as Jane Austen, vol. 1, pp. [v]<U+0096>xvi, dated London, 13 Dec 1817. 'Postscript', vol. 1, pp. xvii<U+0096>xix, dated London, 20 Dec 1817. 'Advertisement, by the Authoress, to Northanger Abbey', vol. 1, pp. [xxiii]<U+0096>xxiv, begins: 'This little work was finished in the year 1803'.";"1833 (NSTC); 1837 (NSTC); 1848 (Gilson); 1850 (NSTC); Philadelphia 1832 of 'Persuasion' (Gilson); Philadelphia 1833 of 'Northanger Abbey' (Gilson); French trans., of 'Persuasion' [as La Famille Elliot, ou l'ancienne inclination (BN)] 1821, and of 'Northanger Abbey' 1824; German trans., of 'Persuasion' [as Anna: ein Familiengemählde (Gilson)] 1822."
"1330";"1818A020";"1818.";"Miss BRODERICK ";"Female.";"THE CUMBERLAND COTTAGER A STORY FOUNDED ON FACTS IN THREE VOLUMES BY MISS BRODERICK";"London:Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street, 1818. ";"3 vols (I 245p; II 234p; III 260p). 12°.";"Corvey; CME 3-628-47161-3; ECB 77; EN2 1818: 20; NSTC 2B49826; xOCLC.";NA;NA
"1331";"1818A021";"1818.";"Patrick BRONTË ";"Male.";"THE MAID OF KILLARNEY OR ALBION AND FLORA A MODERN TALE IN WHICH ARE INTERWOVEN SOME CURSORY REMARKS ON RELIGION AND POLITICS";"London:Published by Baldwin, Cradock, and Joy, Paternoster-Row; sold also by T. Inkersley, Bradford; Robinson and Co. Leeds; and all other Booksellers, 1818. ";"1 vol.  (vi, 166p). 12°.";"Corvey; CME 3-628-48148-1; EN2 1818: 21; NSTC 2B50235; OCLC 35590354.";"Collates in sixes.";NA
"1332";"1818A022";"1818.";"Thomas BROWN (the Elder) [pseud.]";"Male.";"BATH A SATIRICAL NOVEL WITH PORTRAITS BY THOMAS BROWN THE ELDER AUTHOR OF BRIGHTON OR THE STEYNE IN THREE VOLUMES";"London:Printed for the Author; and sold by Sherwood, Neely, and Jones, Paternoster Row, 1818. ";"3 vols (I 220p; II 228p; III 209p). 12°.";"MH-H 19463.2.3.10*; EN2 1818: 22; NSTC 2B53047; OCLC 11640001.";"Adv. opp. vol. 2 t.p. for the same author's 'Brighton; or, the Steyne, [<U+0085>] Third Edition'; another adv. for the same work at end of vol. 3 includes a long review extract from 'a \"London Literary Journal\"'.";"2nd edn 1818 (NSTC); 4th edn 1818 (Corvey), CME 3-628-47140-0."
"1333";"1818A023";"1818.";"Thomas BROWN (the Elder) [pseud.]";"Male.";"BRIGHTON OR THE STEYNE A SATIRICAL NOVEL IN THREE VOLUMES";"London:Printed for the Author. Sold by Sherwood, Neely, and Jones, Paternoster-Row, 1818. ";"3 vols (I xii, 252p; II 225p; III 232p). 12°.";"BL 12611.aaa.1; ECB 74; EN2 1818: 23; NSTC 2B53048; OCLC 13343910.";NA;"2nd edn 1818 (Corvey), CME 3-628-47158-3."
"1334";"1818A024";"1818.";"Maria Elizabeth BUDDEN ";"Female.";"WOMAN OR MINOR MAXIMS A SKETCH IN TWO VOLUMES";"London:Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street, 1818. ";"2 vols (I 277p; II 281p). 12°.";"Corvey; CME 3-628-48976-6; ECB 645; EN2 1818: 24; NSTC 2W29094; xOCLC.";"Sometimes wrongly attributed to Elizabeth Thomas, as a result of both writers having published works titled Claudine. Dedication 'to a Tender and Affectionate Mother'.";"Revised as Helena Egerton; or, Traits of Female Character (EN2 1824: 19)."
"1335";"1818A025";"1818.";"Elizabeth CLARK ";"Female.";"THE ADVERTISEMENT OR TWENTY YEARS AGO A NOVEL IN THREE VOLUMES";"London:Published by Longman, Hurst, Rees, Orme and Brown, Paternoster-Row; and Barratt and Son, Bond-Street, Bath, 1818. ";"3 vols (I xi, 228p; II 212p; III 186p). 12°.";"Corvey; CME 3-628-47022-6; ECB 118; EN2 1818: 25; NSTC 2C23239; xOCLC.";"Dedication 'to the Rev. Bence Bence, Beccles, Suffolk', signed 'Elizabeth Clark'. For the possible appearance of the same author under another surname, see E. D. Carr, Fears and Cares (EN2 1821: 27). ECB lists as Newman, 1818; but not discovered in this form.";NA
"1336";"1818A026";"1818.";"Margaret Sarah CROKER ";"Female.";"THE QUESTION WHO IS ANNA A TALE BY MISS M S CROKER IN THREE VOLUMES";"London:Printed for the Author, and published by J. Souter, No. 73, St. Paul's Church-Yard, 1818. ";"3 vols (I viii, 280p; II 276p; III 312p). 12°.";"Corvey; CME 3-628-47349-7; EN2 1818: 26; NSTC 2C43628; xOCLC.";"'Dedication. Humbly inscribed to the Right Hon. Lord Erskine'.";NA
"1337";"1818A027";"1818.";"Alexander Robert Charles DALLAS ";"Male.";"FELIX ALVAREZ OR MANNERS IN SPAIN CONTAINING DESCRIPTIVE ACCOUNTS OF SOME OF THE PROMINENT EVENTS OF THE LATE PENINSULAR WAR AND AUTHENTIC ANECDOTES ILLUSTRATIVE OF THE SPANISH CHARACTER INTERSPERSED WITH POETRY ORIGINAL AND FROM THE SPANISH BY ALEXANDER R C DALLAS ESQ IN THREE VOLUMES";"London:Printed for Baldwin, Cradock, and Joy, Paternoster-Row, 1818. ";"3 vols (I xvi, 259p; II iv, 273p; III iv, 304p). 12°.";"Corvey; CME 3-628-47391-8; ECB 150; EN2 1818: 27; NSTC 2D1015; OCLC 15170823.";"Dedication 'to the Right Honourable General Graham, Lord Lynedoch', signed 'Alexander R. C. Dallas, Morden, 4th May, 1818'. Notes at end of all vols, vol. 1, pp. [231]<U+0096>59; vol. 2, pp. [249]<U+0096>73; vol. 3, pp. [274]<U+0096>304.";"New York 1818 (NSTC)."
"1338";"1818A028";"1818.";"Selina DAVENPORT ";"Female.";"AN ANGELS FORM AND A DEVILS HEART A NOVEL IN FOUR VOLUMES BY SELINA DAVENPORT AUTHOR OF THE HYPOCRITE OR MODERN JANUS DONALD MONTEITH ORIGINAL OF THE MINIATURE LEAP YEAR C";"London:Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street, 1818. ";"4 vols (I 227p; II 248p; III 242p; IV 266p). 12°.";"Corvey; CME 3-628-47426-4; ECB 153; EN2 1818: 28; NSTC 2D3609; xOCLC.";NA;NA
"1339";"1818A029";"1818.";"Susan Edmonstone FERRIER ";"Female.";"MARRIAGE A NOVEL IN THREE VOLUMES";"Edinburgh:William Blackwood, Prince's-Street: and John Murray, Albemarle-Street, London, 1818. ";"3 vols (I 319p; II 314p; III 343p). 12°.";"Corvey; CME 3-628-48159-7; ECB 368; EN2 1818: 29; NSTC 2F4879; OCLC 21212908.";NA;"2nd edn 1819 (NSTC); 3rd edn 1826 (NSTC); 1831 (NSTC); 1841 (NSTC); 1842 (NSTC); 1847 (NSTC); New York 1818 (OCLC); French trans., 1825; German trans., 1827."
"1340";"1818A030";"1818.";"Friedrich Heinrich Karl, Baron de la Motte FOUQUÉ ";"Male.";"UNDINE A ROMANCE TRANSLATED FROM THE GERMAN BY GEORGE SOANE AB";"London:Printed for W. Simpkin, and R. Marshall, Stationer's Court, Ludgate Street, 1818. ";"1 vol.  (205p). 12°.";"BL 12548.dd.4; ECB 213; EN2 1818: 30; NSTC 2L2885; OCLC 6875258.";"Trans. of Undine (Berlin, 1811). Dedication to 'Edward Knight, Esq. of the Theatre Royal, Drury Lane'. 'Advertisement' begins: 'It may be right to observe, that in translating this work, I have taken neither few nor trifling liberties with the original'. ECB gives co-publisher as Bell & B[radfute], Edinburgh, but no copy discovered with this imprint.";"1830 (NSTC); 1843 (NSTC); 1844 (NSTC); Philadelphia 1824 (NSTC); French trans., 1819. Numerous later American and British translations."
"1341";"1818A031";"1818.";"John GAMBLE ";"Male.";"NORTHERN IRISH TALES IN TWO VOLUMES";"London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1818. ";"2 vols (I 258p; II 276p). 12°.";"Corvey; CME 3-628-51019-8; ECB 417; EN2 1818: 31; NSTC 2I4039; OCLC 42384868.";"3 tales: 'Stanley', 'Nelson', and 'Lesley'.";NA
"1342";"1818A032";"1818.";"Stéphanie Félicité, Comtesse de GENLIS ";"Female.";"ZUMA OR THE TREE OF HEALTH TO WHICH ARE ADDED THE FAIR PAULINEZENEIDATHE REEDS OF THE TIBERAND THE WIDOW OF LUZI BY MADAME DE GENLIS";"London:Printed for Henry Colburn, Conduit Street, Hanover Square, 1818. ";"1 vol.  (iv, 277p). 12°.";"BL 837.b.24; EN2 1818: 32; NSTC 2B54580; OCLC 3787659.";"Trans. of Zuma, ou la découverte de quinquina (Paris 1817). Dedication 'to Countess de Choiseul' signed 'La Comtess de Genlis'. As well as 'Zuma' (to p. 53), the other tales are 'Fair Pauline' (54<U+0096>104), 'Zeneida' (105<U+0096>92), 'Reeds of the Tiber' (193<U+0096>251), 'Widow of Luzi' (252<U+0096>77).";"New York 1818 (NSTC)."
"1343";"1818A033";"1818.";"Anne Raikes HARDING ";"Female.";"CORRECTION A NOVEL IN THREE VOLUMES";"London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1818. ";"3 vols (I 338p; II 336p; III 384p). 12°.";"Corvey; CME 3-628-47340-3; ECB 137; EN2 1818: 33; NSTC 2H7485; OCLC 45082915.";NA;"2nd edn 1819 (OCLC); Philadelphia 1818 (OCLC)."
"1344";"1818A034";"1818.";"Anne Julia Kemble HATTON ";"Female.";"SECRETS IN EVERY MANSION OR THE SURGEONS MEMORANDUMBOOK A SCOTTISH RECORD IN FIVE VOLUMES BY ANNE OF SWANSEA AUTHOR OF CAMBRIAN PICTURES SICILIAN MYSTERIES CONVICTION SECRET AVENGERS CHRONICLES OF AN ILLUSTRIOUS HOUSE GONZALO DE BALDIVIA C";"London:Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street, 1818. ";"5 vols (I xv, 310p; II 356p; III 370p; IV 390p; V 344p). 12°.";"Corvey; CME 3-628-48806-0; ECB 20; EN2 1818: 34; NSTC 2A13195; xOCLC.";"Introduction in form of a poem 'to Louis St. Clair', vol. 1, pp. [v]<U+0096>xv.";NA
"1345";"1818A035";"1818.";"Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.] ";"Female.";"THE FOUNDLING OF DEVONSHIRE OR WHO IS SHE A NOVEL IN FIVE VOLUMES BY MISS C D HAYNES AUTHOR OF CASTLE LE BLANC C C";"London:Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street, 1818. ";"5 vols (I viii, 240p; II 266p; III 259p; IV 260p; V 270p). 12°.";"Corvey; CME 3-628-47717-4; ECB 260; EN2 1818: 35; NSTC 2H14181; xOCLC.";"'The Castle of Le Blanc', as apparently mentioned in the title above, was serialized in the Lady's Magazine (21 parts, 1816<U+0096>19), but apparently not published separately (see Robert B. Mayo, 'Gothic Romance in the Magazines', PMLA 65 (1950), 783<U+0096>84).";NA
"1346";"1818A036";"1818.";"Joseph HILLARY ";"Male.";"THE PARISH PRIEST IN IRELAND IN TWO VOLUMES";"London:Printed for T. Hughes, Ludgate-Street, and W. Mathews, Cork, 1818. ";"2 vols (I 236p; II 228p). 12°.";"Corvey; CME 3-628-48360-3; EN2 1818: 36; xNSTC; OCLC 42386495.";"Collates in sixes.";NA
"1347";"1818A037";"1818.";"James HOGG ";"Male.";"THE BROWNIE OF BODSBECK AND OTHER TALES BY JAMES HOGG AUTHOR OF THE QUEENS WAKE C C IN TWO VOLUMES";"Edinburgh:Printed for William Blackwood, Prince's-Street: and John Murray, Albemarle-Street, London, 1818. ";"2 vols (I xii, 295p, music; II 346p). 12°.";"Corvey; CME 3-628-51047-3; ECB 276; EN2 1818: 37; NSTC 2H25690; OCLC 13609253.";"Dedication in verse 'to the Right Honourable Lady Anne Scott, of Buccleuch', dated Eltrive Lake, 1 Apr 1818. The other tales are: 'The Wool-Gatherer', vol. 2, pp. [89]<U+0096>228; 'The Hunt of Eildon', vol. 2, pp. [231]<U+0096>346. Song with music facing p. 291 of vol. 1.";"New York 1818 (OCLC)."
"1348";"1818A038";"1818.";"Alicia LEFANU ";"Female.";"HELEN MONTEAGLE BY ALICIA LEFANU AUTHOR OF STRATHALLAN IN THREE VOLUMES";"London:Printed for Sherwood, Neely, & Jones, Paternoster-Row, 1818. ";"3 vols (I 342p; II 483p; III 400p). 12°.";"Corvey; CME 3-628-47975-4; EN2 1818: 38; NSTC 2L9894; OCLC 6876506.";NA;NA
"1349";"1818A039";"1818.";"Elizabeth B. LESTER ";"Female.";"THE PHYSIOGNOMIST A NOVEL BY THE AUTHOR OF THE BACHELOR AND THE MARRIED MAN IN THREE VOLUMES";"London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1818. ";"3 vols (I ix, 266p; II 231p; III 183p). 12°.";"Corvey; CME 3-628-48435-9; ECB 448; EN2 1818: 39; NSTC 2P15649; xOCLC.";"For attribution to Lester, rather than to Mrs Ross, see Notes to The Bachelor and the Married Man (EN2 1817: 37), and Publishing Papers (click on link below).";"New York 1820 (OCLC)."
"1350";"1818A040";"1818.";"Henri de LOURDOUEIX ";"Male.";"CHARENTON OR THE FOLLIES OF THE AGE A PHILOSOPHICAL ROMANCE BY M DE LOURDOUEIX TRANSLATED FROM THE FRENCH";"London:Printed for Baldwin, Cradock, and Joy, Paternoster-Row, 1818. ";"1 vol.  (iv, 252p, ill.). 8°.";"BRu ENC; ECB 354; EN2 1818: 40; NSTC 2L11030; OCLC 4582624.";"Trans. of Les Folies du siècle, roman philosophique (Paris, 1817). 'Translator's Preface', pp. [iii]<U+0096>iv.";NA
"1351";"1818A041";"1818.";"Charles Robert MATURIN ";"Male.";"WOMEN OR POUR ET CONTRE A TALE BY THE AUTHOR OF BERTRAM C IN THREE VOLUMES";"Edinburgh:Printed by James Ballantyne and Co. for Archibald Constable and Co.; and Longman, Hurst, Rees, Orme, and Brown, London, 1818. ";"3 vols (I v, 275p; II 276p; III 408p). 12°.";"Corvey; CME 3-628-48977-6; ECB 645; EN2 1818: 41; NSTC 2M20504; OCLC 6929329.";"Dedication 'to the Right Honourable the Countess of Essex'. Preface, vol. 1, pp. [iii]<U+0096>v, discusses the unpopularity of Maturin's earlier fiction.";"New York 1818 (NSTC) [also Philadelphia 1818 (NSTC)]; French trans., 1818 [as Éva, ou amour et religion (CCFR)]."
"1352";"1818A042";"1818.";"Pedro MONTENGON ";"Male.";"EUDOXIA DAUGHTER OF BELISARIUS A NOVEL TRANSLATED FROM THE SPANISH OF DON PEDRO MONTENGON BY CHARLES HERVEY SMITH IN TWO VOLS";"London:Printed for J. J. Stockdale, 41, Pall-Mall, 1818. ";"2 vols (I 187p; II 224p). 12°.";"Corvey; CME 3-628-48761-7; EN2 1818: 42; xNSTC; xOCLC.";"Trans. of Eudoxia, hija de Belisario, (Madrid, 1793). Dedication 'to my Countrywomen', by the Translator. Collates in sixes.";NA
"1353";"1818A043";"1818.";"Frances MOORE ";"Female.";"A YEAR AND A DAY A NOVEL IN TWO VOLUMES BY MADAME PANACHE AUTHOR OF MANNERS";"London:Printed for Baldwin, Cradock, and Joy, Paternoster-Row, 1818. ";"2 vols (I 276p; II 340p). 12°.";"Corvey; CME 3-628-48380-8; ECB 431; EN2 1818: 43; NSTC 2M34692; OCLC 13347597.";"Block erroneously attributes to Frances Brooke [née Moore] (1724<U+0096>89), rather than to Frances Moore (c. 1789<U+0096>1881), the true author. OCLC attributes, without explanation, to Isabelle de Montolieu (1751<U+0096>1832).";"1819 (NSTC); New York 1819 (OCLC); French trans., 1820."
"1354";"1818A044";"1818.";"Charles OLLIER ";"Male.";"ALTHAM AND HIS WIFE A DOMESTIC TALE";"London:Printed for C. & J. Ollier, Vere Street, Bond Street, 1818. ";"1 vol.  (198p). 12°.";"Corvey; CME 3-628-47047-1; EN2 1818: 45; NSTC 2O3539; OCLC 38251130.";"Collates in sixes.";NA
"1355";"1818A045";"1818.";"Amelia Alderson OPIE ";"Female.";"NEW TALES BY MRS OPIE IN FOUR VOLUMES";"London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1818. ";"4 vols (I 356p; II 408p; III 312p; IV 363p). 12°.";"Corvey; CME 3-628-51115-1; ECB 423; EN2 1818: 46; NSTC 2O4393; OCLC 13352959.";NA;"3rd edn 1819 (OCLC); New York 1818 (OCLC) [also Philadelphia 1818 (OCLC)]; French trans., 1818."
"1356";"1818A046";"1818.";"Sydney OWENSON [afterwards MORGAN, Lady Sydney] ";"Female.";"FLORENCE MACARTHY AN IRISH TALE BY LADY MORGAN AUTHOR OF FRANCE ODONNEL C IN FOUR VOLUMES";"London:Printed for Henry Colburn, Public Library, Conduit Street, Hanover Square, 1818. ";"4 vols (I vi, 331p; II 283p; III 295p; IV 283p). 12°.";"BL N.1827,28; EN2 1818: 44; NSTC 2M36478; OCLC 3047908.";NA;"2nd edn 1819 (NSTC); 3rd edn 1819 (NSTC); 4th edn 1819 (Corvey), CME 3-628-48327-1; 5th edn 1819 (NSTC); 1839 (NSTC); Baltimore 1819 (OCLC) [also New York 1819 (OCLC); Philadelphia 1819 (OCLC)]; French trans., 1819; German trans., 1821."
"1357";"1818A047";"1818.";"Charlotte Champion PASCOE andJane Louisa WILLYAMS ";"Female.";"COQUETRY IN THREE VOLUMES";"Edinburgh:Printed by James Ballantyne and Co. (for the Author;) sold by Archibald Constable and Co. Edinburgh; and Longman, Hurst, Rees, Orme, and Brown, London, 1818. ";"3 vols (I 294p; II 343p; III 328p). 12°.";"Corvey; CME 3-628-47333-0; ECB 135; EN2 1818: 47; NSTC 2P5866; OCLC 13357495.";"The authors were sisters (née Willyams), Charlotte having married Revd Thomas Pascoe by the time of the publication (see Corson). For the involvement of Walter Scott in the publication of this work, and other details, see EN2 Update 1 and Publishing Papers (click on link below).";NA
"1358";"1818A048";"1818.";"Thomas Love PEACOCK ";"Male.";"NIGHTMARE ABBEY BY THE AUTHOR OF HEADLONG HALL";"London:Printed for T. Hookham, jun. Old Bond-Street; and Baldwin, Cradock, and Joy, Paternoster-Row, 1818. ";"1 vol.  (218p). 12°.";"Corvey; CME 3-628-48228-3; ECB 414; EN2 1818: 48; NSTC 2P8180; OCLC 6968795.";NA;"1837 (NSTC); Philadelphia 1819 (OCLC); German trans., 1819 [as Die Burg Alphausen, oder Zyprians Frauenwahl (RS)]."
"1359";"1818A049";"1818.";"Frances PECK ";"Female.";"THE BARD OF THE WEST COMMONLY CALLED EMAN AC KNUCK OR NED OF THE HILLS AN IRISH HISTORICAL ROMANCE FOUNDED ON FACTS OF THE SEVENTH CENTURY IN THREE VOLUMES BY MRS PECK AUTHOR OF THE MAID OF AVON WELCH PEASANT BOY YOUNG ROSINIRE VAGA C";"London:Published by Baldwin, Cradock, and Joy, Paternoster Row, and John Cumming, Dublin, 1818. ";"3 vols (I 5, 244p; II 224p; III 194p). 12°.";"Corvey; CME 3-628-48408-1; ECB 439; EN2 1818: 49; NSTC 2P8908; OCLC 18672869.";"Dedication 'to His Royal Highness Prince Edward', signed Frances Peck. 'Argument', vol. 1, pp. [3]<U+0096>5, dated Dublin, 28 Nov 1818.";"Dublin 1841 as The Life and Acts of the Renowned, Chivalrous Edmund of Erin [<U+0085>] Commonly Called Emun ac Knuck, or Ned of the Hills (OCLC); 4th edn Dublin 1842 (OCLC)."
"1360";"1818A050";"1818.";"John PHILLIPS ";"Male.";"LIONEL OR THE LAST OF THE PEVENSEYS A NOVEL IN THREE VOLUMES";"London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1818. ";"3 vols (I 309p; II 315p; III 383p). 12°.";"Corvey; CME 3-628-48032-9; ECB 347; EN2 1818: 50; NSTC 2L16997; xOCLC.";"For author attribution, see Notes to EN2 1818: 50,and EN2 Update 4; also Publishing Papers (click on link below).";NA
"1361";"1818A051";"1818.";"Annabella PLUMPTRE andAnne PLUMPTRE ";"Female.";"TALES OF WONDER OF HUMOUR AND OF SENTIMENT ORIGINAL AND TRANSLATED BY ANNE AND ANNABELLA PLUMPTRE IN THREE VOLUMES";"London:Printed for Henry Colburn, Public Library, Conduit Street, Hanover Square, 1818. ";"3 vols (I 340p; II 354p; III 355p). 12°.";"Corvey; CME 3-628-51119-4; ECB 455; EN2 1818: 51; NSTC 2P19456; OCLC 13403120.";"I Containing Zelis, or the Way to be Happy; The Weathercock; and the Magic Dollar; II Containing the Spectre of Presburg; The Fair of Beaucaire; and Tsching-Quang; III Containing the Family of Valencia; Fanny; Omar and Zemida; and Philosophy and Love. Drop-head titles for the first story in each volume read: 'Zelis: an Indian Tale'; 'The Spectre of Presburg. A Hungarian Tale'; 'The Family of Valencia. A Spanish Tale'. Individual t.ps. for separate stories contained within volumes read: 'The Weathercock. A Burgundian Tale'; 'The Magic Dollar. A Tale of Alsace'; 'The Fair of Beaucaire. A Provençal Tale'; 'Tsching-Quang. A Chinese Tale'; 'Fanny. A Tale of Lorraine'; 'Omar and Zemida: or the Principle of True Love. A Peruvian Tale'; 'Philosophy and Love. A Milesian Tale'. Adv. for Colburn's British and Foreign Public Library facing t.ps. of vols 1 and 3.";"New York 1818 (OCLC)."
"1362";"1818A052";"1818.";"Anna Maria PORTER ";"Female.";"THE FAST OF ST MAGDALEN A ROMANCE BY ANNA MARIA PORTER IN THREE VOLUMES";"London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1818. ";"3 vols (I 347p; II 317p; III 346p). 12°.";"BL 12612.ee.15; ECB 463; EN2 1818: 52; NSTC 2P22246; OCLC 3596752.";NA;"2nd edn 1819 (Corvey), CME 3-628-48298-4; 3rd edn 1819 (NUC); Boston 1819 (NSTC) [also New York 1819 (OCLC)]; French trans., 1819 [as Le Jeûne de Sainte Madeleine, ou les illustres proscrits (BLPC)]."
"1363";"1818A053";"1818.";"Peregrine PUZZLEBRAIN [pseud.]";"Male.";"TALES OF MY LANDLADY EDITED BY PEREGRINE PUZZLEBRAIN ASSISTANT TO THE SCHOOLMASTER OF GANDERCLEUGH IN THREE VOLUMES";"London:Printed for M. Iley, Somerset Street, Portman Square, and may be had of all Booksellers, 1818. ";"3 vols (I 339p; II 261p; III 343p). 12°.";"Corvey; CME 3-628-48869-9; EN2 1818: 53; NSTC 2P29951; xOCLC.";"Entirely distinct from William Thomas Haley's Tales of my Landlady (1843<U+0096>44).";NA
