"";"id";"review";"review_title";"date";"notes";"full_meta"
"1061";"1817A039";"1817A039_2";"Monthly Review";" 2nd ser. 83 (July 1817): 324.";"1";"Monthly Review, 2nd ser. 83 (July 1817): 324."
"1062";"1817A043";"1817A043_1";"Monthly Review";" 2nd ser. 85 (Mar 1818): 327–28.";"1";"Monthly Review, 2nd ser. 85 (Mar 1818): 327–28."
"1063";"1817A045";"1817A045_1";"Monthly Review";" 2nd ser. 83 (May 1817): 99.";"1";"Monthly Review, 2nd ser. 83 (May 1817): 99."
"1064";"1817A046";"1817A046_1";"La Belle Assemblée";" n.s. 15 (Apr 1817): 188–90.";"0";"La Belle Assemblée, n.s. 15 (Apr 1817): 188–90."
"1065";"1817A046";"1817A046_2";"Monthly Review";" 2nd ser. 83 (July 1817): 322–23.";"1";"Monthly Review, 2nd ser. 83 (July 1817): 322–23."
"1066";"1817A047";"1817A047_1";"Monthly Review";" 2nd ser. 83 (May 1817): 98.";"1";"Monthly Review, 2nd ser. 83 (May 1817): 98."
"1067";"1817A048";"1817A048_1";"Monthly Review";" 2nd ser. 85 (Mar 1818): 328–29.";"1";"Monthly Review, 2nd ser. 85 (Mar 1818): 328–29."
"1068";"1817A049";"1817A049_1";"Monthly Review";" 2nd ser. 83 (May 1817): 97–98.";"1";"Monthly Review, 2nd ser. 83 (May 1817): 97–98."
"1069";"1817A054";"1817A054_1";"La Belle Assemblée";" n.s. 16 (Aug 1817): 91–92.";"0";"La Belle Assemblée, n.s. 16 (Aug 1817): 91–92."
"1070";"1817A054";"1817A054_2";"Monthly Review";" 2nd ser. 83 (July 1817): 323.";"1";"Monthly Review, 2nd ser. 83 (July 1817): 323."
"1071";"1818A004";"1818A004_1";"Monthly Review";" 2nd ser. 90 (Sept 1819): 104.";"1";"Monthly Review, 2nd ser. 90 (Sept 1819): 104."
"1072";"1818A005";"1818A005_1";"Monthly Review";" 2nd ser. 88 (Apr 1819): 446.";"1";"Monthly Review, 2nd ser. 88 (Apr 1819): 446."
"1073";"1818A006";"1818A006_1";"La Belle Assemblée";" n.s. 17 (May 1818): 235–36.";"0";"La Belle Assemblée, n.s. 17 (May 1818): 235–36."
"1074";"1818A006";"1818A006_2";"Monthly Review";" 2nd ser. 85 (Apr 1818): 439.";"1";"Monthly Review, 2nd ser. 85 (Apr 1818): 439."
"1075";"1818A009";"1818A009_1";"Monthly Review";" 2nd ser. 88 (Mar 1819): 327.";"1";"Monthly Review, 2nd ser. 88 (Mar 1819): 327."
"1076";"1818A016";"1818A016_1";"Monthly Review";" 2nd ser. 88 (Mar 1819): 329.";"1";"Monthly Review, 2nd ser. 88 (Mar 1819): 329."
"1077";"1818A021";"1818A021_1";"Monthly Review";" 2nd ser. 89 (June 1819): 210.";"1";"Monthly Review, 2nd ser. 89 (June 1819): 210."
"1078";"1818A024";"1818A024_1";"Monthly Review";" 2nd ser. 88 (Mar 1819): 329–30.";"1";"Monthly Review, 2nd ser. 88 (Mar 1819): 329–30."
"1079";"1818A025";"1818A025_1";"Monthly Review";" 2nd ser. 86 (May 1818): 103.";"1";"Monthly Review, 2nd ser. 86 (May 1818): 103."
"1080";"1818A026";"1818A026_1";"Monthly Review";" 2nd ser. 88 (Apr 1819): 446.";"1";"Monthly Review, 2nd ser. 88 (Apr 1819): 446."
"1081";"1818A027";"1818A027_1";"Monthly Review";" 2nd ser. 91 (Feb 1820): 217.";"1";"Monthly Review, 2nd ser. 91 (Feb 1820): 217."
"1082";"1818A029";"1818A029_1";"Monthly Review";" 2nd ser. 88 (Mar 1819): 328–29.";"1";"Monthly Review, 2nd ser. 88 (Mar 1819): 328–29."
"1083";"1818A030";"1818A030_1";"Monthly Review";" 2nd ser. 93 (Oct 1820): 184–98.";"1";"Monthly Review, 2nd ser. 93 (Oct 1820): 184–98."
"1084";"1818A031";"1818A031_1";"Monthly Review";" 2nd ser. 86 (May 1818): 102–03.";"1";"Monthly Review, 2nd ser. 86 (May 1818): 102–03."
"1085";"1818A033";"1818A033_1";"Monthly Review";" 2nd ser. 88 (Apr 1819): 447.";"1";"Monthly Review, 2nd ser. 88 (Apr 1819): 447."
"1086";"1818A039";"1818A039_1";"Monthly Review";" 2nd ser. 88 (Mar 1819): 329.";"1";"Monthly Review, 2nd ser. 88 (Mar 1819): 329."
"1087";"1818A041";"1818A041_1";"Monthly Review";" 2nd ser. 86 (Aug 1818): 403–15.";"1";"Monthly Review, 2nd ser. 86 (Aug 1818): 403–15."
"1088";"1818A042";"1818A042_1";"Monthly Review";" 2nd ser. 91 (Feb 1820): 214–15.";"1";"Monthly Review, 2nd ser. 91 (Feb 1820): 214–15."
"1089";"1818A043";"1818A043_1";"Monthly Review";" 2nd ser. 88 (Apr 1819): 446.";"1";"Monthly Review, 2nd ser. 88 (Apr 1819): 446."
"1090";"1818A044";"1818A044_1";"Monthly Review";" 2nd ser. 88 (Apr 1819): 446.";"1";"Monthly Review, 2nd ser. 88 (Apr 1819): 446."
"1091";"1818A045";"1818A045_1";"Monthly Review";" 2nd ser. 88 (Mar 1819): 327–28.";"1";"Monthly Review, 2nd ser. 88 (Mar 1819): 327–28."
"1092";"1818A048";"1818A048_1";"La Belle Assemblée";" n.s. 18 (Dec 1818): 282–85.";"0";"La Belle Assemblée, n.s. 18 (Dec 1818): 282–85."
"1093";"1818A048";"1818A048_2";"Monthly Review";" 2nd ser. 90 (Nov 1819): 327–29.";"1";"Monthly Review, 2nd ser. 90 (Nov 1819): 327–29."
"1094";"1818A049";"1818A049_1";"Monthly Review";" 2nd ser. 94 (Jan 1821): 103.";"1";"Monthly Review, 2nd ser. 94 (Jan 1821): 103."
"1095";"1818A050";"1818A050_1";"Monthly Review";" 2nd ser. 89 (June 1819): 210.";"1";"Monthly Review, 2nd ser. 89 (June 1819): 210."
"1096";"1818A052";"1818A052_1";"La Belle Assemblée";" n.s. 18 (1818): 331–33.";"1";"La Belle Assemblée, n.s. 18 (1818): 331–33."
"1097";"1818A052";"1818A052_2";"Monthly Review";" 2nd ser. 88 (Mar 1819): 329.";"1";"Monthly Review, 2nd ser. 88 (Mar 1819): 329."
"1098";"1818A055";"1818A055_1";"Monthly Review";" 2nd ser. 85 (Feb 1818): 224.";"1";"Monthly Review, 2nd ser. 85 (Feb 1818): 224."
"1099";"1818A055";"1818A055_2";"Monthly Review";" 2nd ser. 85 (Mar 1818): 261–75.";"1";"Monthly Review, 2nd ser. 85 (Mar 1818): 261–75."
"1100";"1818A056";"1818A056_1";"Monthly Review";" 2nd ser. 87 (Dec 1818): 356–70.";"1";"Monthly Review, 2nd ser. 87 (Dec 1818): 356–70."
"1101";"1818A057";"1818A057_1";"Monthly Review";" 2nd ser. 85 (Apr 1818): 439.";"1";"Monthly Review, 2nd ser. 85 (Apr 1818): 439."
"1102";"1818A059";"1818A059_1";"Monthly Review";" 2nd ser. 89 (June 1819): 210.";"1";"Monthly Review, 2nd ser. 89 (June 1819): 210."
"1103";"1819A004";"1819A004_1";"La Belle Assemblée";" n.s. 19 (Mar 1819): 138–40.";"0";"La Belle Assemblée, n.s. 19 (Mar 1819): 138–40."
"1104";"1819A004";"1819A004_2";"Monthly Review";" 2nd ser. 89 (June 1819): 211.";"1";"Monthly Review, 2nd ser. 89 (June 1819): 211."
"1105";"1819A005";"1819A005_1";"La Belle Assemblée";" n.s. 19 (Jan 1819): 41–44.";"0";"La Belle Assemblée, n.s. 19 (Jan 1819): 41–44."
"1106";"1819A005";"1819A005_2";"Monthly Review";" 2nd ser. 89 (June 1819): 210–11.";"1";"Monthly Review, 2nd ser. 89 (June 1819): 210–11."
"1107";"1819A007";"1819A007_1";"La Belle Assemblée";" n.s. 20 (Sept 1819): 140–41.";"1";"La Belle Assemblée, n.s. 20 (Sept 1819): 140–41."
"1108";"1819A007";"1819A007_2";"Monthly Review";" 2nd ser. 91 (Feb 1820): 215–16.";"1";"Monthly Review, 2nd ser. 91 (Feb 1820): 215–16."
"1109";"1819A009";"1819A009_1";"La Belle Assemblée";" n.s. 20 (Aug 1819): 91–94.";"0";"La Belle Assemblée, n.s. 20 (Aug 1819): 91–94."
"1110";"1819A009";"1819A009_2";"Monthly Review";" 2nd ser. 91 (Feb 1820): 216–17.";"1";"Monthly Review, 2nd ser. 91 (Feb 1820): 216–17."
"1111";"1819A010";"1819A010_1";"Monthly Review";" 2nd ser. 90 (Oct 1819): 215.";"1";"Monthly Review, 2nd ser. 90 (Oct 1819): 215."
"1112";"1819A017";"1819A017_1";"La Belle Assemblée";" n.s. 19 (Feb 1819): 92–93.";"0";"La Belle Assemblée, n.s. 19 (Feb 1819): 92–93."
"1113";"1819A017";"1819A017_2";"Monthly Review";" 2nd ser. 89 (June 1819): 211.";"1";"Monthly Review, 2nd ser. 89 (June 1819): 211."
"1114";"1819A020";"1819A020_1";"Monthly Review";" 2nd ser. 91 (Mar 1820): 321–22.";"1";"Monthly Review, 2nd ser. 91 (Mar 1820): 321–22."
"1115";"1819A022";"1819A022_1";"Monthly Review";" 2nd ser. 91 (Feb 1820): 216.";"1";"Monthly Review, 2nd ser. 91 (Feb 1820): 216."
"1116";"1819A027";"1819A027_1";"Monthly Review";" 2nd ser. 91 (Feb 1820): 174–78.";"1";"Monthly Review, 2nd ser. 91 (Feb 1820): 174–78."
"1117";"1819A028";"1819A028_1";"La Belle Assemblée";" n.s. 20 (June 1819): 282–84.";"0";"La Belle Assemblée, n.s. 20 (June 1819): 282–84."
"1118";"1819A028";"1819A028_2";"Monthly Review";" 2nd ser. 94 (Jan 1821): 104.";"1";"Monthly Review, 2nd ser. 94 (Jan 1821): 104."
"1119";"1819A033";"1819A033_1";"Monthly Review";" Appendix to 2nd ser. 88 (Jan–Apr 1819): 536–39.";"1";"Monthly Review, Appendix to 2nd ser. 88 (Jan–Apr 1819): 536–39."
"1120";"1819A036";"1819A036_1";"Monthly Review";" 2nd ser. 94 (Mar 1821): 277–92.";"1";"Monthly Review, 2nd ser. 94 (Mar 1821): 277–92."
"1121";"1819A037";"1819A037_1";"La Belle Assemblée";" n.s. 20 (Oct 1819): 185–87.";"0";"La Belle Assemblée, n.s. 20 (Oct 1819): 185–87."
"1122";"1819A037";"1819A037_2";"Monthly Review";" 2nd ser. 91 (Feb 1820): 216.";"1";"Monthly Review, 2nd ser. 91 (Feb 1820): 216."
"1123";"1819A038";"1819A038_1";"La Belle Assemblée";" n.s. 20 (Aug 1819): 94–95.";"0";"La Belle Assemblée, n.s. 20 (Aug 1819): 94–95."
"1124";"1819A038";"1819A038_2";"Monthly Review";" 2nd ser. 90 (Sept 1819): 104.";"1";"Monthly Review, 2nd ser. 90 (Sept 1819): 104."
"1125";"1819A042";"1819A042_1";"Monthly Review";" 2nd ser. 91 (Jan 1820): 1–16.";"0";"Monthly Review, 2nd ser. 91 (Jan 1820): 1–16."
"1126";"1819A042";"1819A042_2";"Monthly Review";" 2nd ser. 91 (Feb 1820): 131–41].";"1";"Monthly Review, 2nd ser. 91 (Feb 1820): 131–41]."
"1127";"1819A042";"1819A042_3";"Monthly Review";" 2nd ser. 91 (Feb 1820): 131–41.";"0";"Monthly Review, 2nd ser. 91 (Feb 1820): 131–41."
"1128";"1819A042";"1819A042_4";"Monthly Review";" and the latter falls an unpitied victim.";"1";"Monthly Review, 2nd ser. vol. 91 (Jan 1820).]The reader, we doubt not, will thank us for thus punctually resuming our report of this amusing as well as informing publication. In continuing our analysis of the story of its [131/132] hero, we accompany him in a visit to Djedda, on the Red Sea, and next to Mekkah, where he witnesses the arrival of the pilgrims after the long and fatiguing march of the Caravan across the Desert. Having walked round the Kaaba seven times, kissed the black stone as often, and complied with other rites of indispensable necessity to the true believer, he proceeds with the caravan to Medinah, a more agreeable place; and at last, having survived the privations and accidents of the Desert, which carried off nearly a fourth of the party, he arrives at Damascus.At Stamboul, Anastasius found that important revolutions had happened during his absence, and that his old patron Mavroyeni had wriggled himself into the governorship of Wallachia, the highest post that a Greek can obtain in the Turkish empire. Here, chance threw in his way one of the early friends of his youth, Spiridion; and the growth of this friendship, from its birth to its melancholy termination, ranks among the most beautiful descriptions in the work. To Anastasius he was the good genius, whose voice, had it been obeyed, would have reclaimed him from vice and wretchedness: but the sway which that amiable youth toiled unceasingly to retain over the passions of his companion was feeble and ineffectual, and the latter falls an unpitied victim."
"1129";"1819A043";"1819A043_1";"La Belle Assemblée";" n.s. 20 (July 1819): 44.";"0";"La Belle Assemblée, n.s. 20 (July 1819): 44."
"1130";"1819A043";"1819A043_2";"Monthly Review";" 2nd ser. 90 (Oct 1819): 214.";"1";"Monthly Review, 2nd ser. 90 (Oct 1819): 214."
"1131";"1819A044";"1819A044_1";"La Belle Assemblée";" n.s. 20 (Sept 1819): 141–42.";"1";"La Belle Assemblée, n.s. 20 (Sept 1819): 141–42."
"1132";"1819A044";"1819A044_2";"Monthly Review";" 2nd ser. 90 (Oct 1819): 214–15.";"1";"Monthly Review, 2nd ser. 90 (Oct 1819): 214–15."
"1133";"1819A045";"1819A045_1";"La Belle Assemblée";" n.s. 19 (May 1819): 237–39.";"0";"La Belle Assemblée, n.s. 19 (May 1819): 237–39."
"1134";"1819A045";"1819A045_2";"Monthly Review";" 2nd ser. 90 (Sept 1819): 104.";"1";"Monthly Review, 2nd ser. 90 (Sept 1819): 104."
"1135";"1819A046";"1819A046_1";"Monthly Review";" 2nd ser. 97 (Apr 1822): 364–70.";"1";"Monthly Review, 2nd ser. 97 (Apr 1822): 364–70."
"1136";"1819A049";"1819A049_1";"Monthly Review";" 2nd ser. 91 (Feb 1820): 215.";"1";"Monthly Review, 2nd ser. 91 (Feb 1820): 215."
"1137";"1819A050";"1819A050_1";"La Belle Assemblée";"La Belle Assemblée n.s. 20 (Sept 1819): 138–42.";"0";"La Belle Assemblée n.s. 20 (Sept 1819): 138–42."
"1138";"1819A050";"1819A050_2";"Monthly Review";" 2nd ser. 94 (Jan 1821): 104.";"1";"Monthly Review, 2nd ser. 94 (Jan 1821): 104."
"1139";"1819A052";"1819A052_1";"La Belle Assemblée";" n.s. 20 (Oct 1819): 184–85.";"0";"La Belle Assemblée, n.s. 20 (Oct 1819): 184–85."
"1140";"1819A052";"1819A052_2";"La Belle Assemblée";" but in the happy island of well-cultivated England.";"1";"La Belle Assemblée has travelled far and wide, and visited many foreign parts of this habitable globe: and no where (but least of all at Teneriffe) can such comforts and luxuries as Miss O’Keefe describes at Euphorbia, be procured—not, we believe, any where, but in the happy island of well-cultivated England."
"1141";"1819A052";"1819A052_3";"Monthly Review";" 2nd ser. 90 (Sept 1819): 105.";"1";"Monthly Review, 2nd ser. 90 (Sept 1819): 105."
"1142";"1819A053";"1819A053_1";"La Belle Assemblée";" n.s. 20 (Nov 1819): 231–33.";"0";"La Belle Assemblée, n.s. 20 (Nov 1819): 231–33."
"1143";"1819A054";"1819A054_1";"La Belle Assemblée";" n.s. 20 (Dec 1819): 280–83.";"1";"La Belle Assemblée, n.s. 20 (Dec 1819): 280–83."
"1144";"1819A054";"1819A054_2";"Monthly Review";" 2nd ser. 91 (Feb 1820): 215.";"1";"Monthly Review, 2nd ser. 91 (Feb 1820): 215."
"1145";"1819A055";"1819A055_1";"La Belle Assemblée";" n.s. 20 (1819): 334–37.";"1";"La Belle Assemblée, n.s. 20 (1819): 334–37."
"1146";"1819A055";"1819A055_2";"Monthly Review";" 2nd ser. 89 (May 1819): 87–96.";"1";"Monthly Review, 2nd ser. 89 (May 1819): 87–96."
"1147";"1819A060";"1819A060_1";"Monthly Review";" 2nd ser. 89 (Aug 1819): 387–403.";"1";"Monthly Review, 2nd ser. 89 (Aug 1819): 387–403."
"1148";"1819A062";"1819A062_1";"La Belle Assemblée";" n.s. 20 (July 1819): 42–44.";"0";"La Belle Assemblée, n.s. 20 (July 1819): 42–44."
"1149";"1819A062";"1819A062_2";"Monthly Review";" 2nd ser. 90 (Oct 1819): 215.";"1";"Monthly Review, 2nd ser. 90 (Oct 1819): 215."
"1150";"1819A067";"1819A067_1";"Monthly Review";" 2nd ser. 91 (Feb 1820): 217.";"1";"Monthly Review, 2nd ser. 91 (Feb 1820): 217."
"1151";"1820A001";"1820A001_1";"Monthly Review";" 2nd ser. 96 (Dec 1821): 446–47.";"1";"Monthly Review, 2nd ser. 96 (Dec 1821): 446–47."
"1152";"1820A014";"1820A014_1";"La Belle Assemblée";" n.s. 21 (May 1820): 237–38.";"1";"La Belle Assemblée, n.s. 21 (May 1820): 237–38."
"1153";"1820A014";"1820A014_2";"Monthly Review";" 2nd ser. 91 (Apr 1820): 441–42.";"1";"Monthly Review, 2nd ser. 91 (Apr 1820): 441–42."
"1154";"1820A017";"1820A017_1";"Monthly Review";" 2nd ser. 94 (Jan 1821): 74–78.";"1";"Monthly Review, 2nd ser. 94 (Jan 1821): 74–78."
"1155";"1820A019";"1820A019_1";"La Belle Assemblée";" n.s. 22 (Sept 1820): 138–39.";"1";"La Belle Assemblée, n.s. 22 (Sept 1820): 138–39."
"1156";"1820A019";"1820A019_2";"Monthly Review";" 2nd ser. 93 (Dec 1820): 436–37.";"1";"Monthly Review, 2nd ser. 93 (Dec 1820): 436–37."
"1157";"1820A023";"1820A023_1";"Monthly Review";" 2nd ser. 93 (Oct 1820): 184–98.";"1";"Monthly Review, 2nd ser. 93 (Oct 1820): 184–98."
"1158";"1820A027";"1820A027_1";"La Belle Assemblée";" n.s. 21 (Apr 1820): 188–89.";"0";"La Belle Assemblée, n.s. 21 (Apr 1820): 188–89."
"1159";"1820A027";"1820A027_2";"Monthly Review";" 2nd ser. 91 (Apr 1820): 441.";"1";"Monthly Review, 2nd ser. 91 (Apr 1820): 441."
"1160";"1820A028";"1820A028_1";"La Belle Assemblée";" n.s. 23 (Apr 1821): 189–90.";"1";"La Belle Assemblée, n.s. 23 (Apr 1821): 189–90."
"1161";"1820A028";"1820A028_2";"Monthly Review";" 2nd ser. 95 (May 1821): 110.";"1";"Monthly Review, 2nd ser. 95 (May 1821): 110."
"1162";"1820A029";"1820A029_1";"Monthly Review";" 2nd ser. 94 (Jan 1821): 105.";"1";"Monthly Review, 2nd ser. 94 (Jan 1821): 105."
"1163";"1820A031";"1820A031_1";"Monthly Review";" 2nd ser. 93 (Sept 1820): 103.";"1";"Monthly Review, 2nd ser. 93 (Sept 1820): 103."
"1164";"1820A033";"1820A033_1";"Monthly Review";" 2nd ser. 92 (July 1820): 321.";"1";"Monthly Review, 2nd ser. 92 (July 1820): 321."
"1165";"1820A034";"1820A034_1";"Monthly Review";" 2nd ser. 93 (Nov 1820): 263–67.";"1";"Monthly Review, 2nd ser. 93 (Nov 1820): 263–67."
"1166";"1820A035";"1820A035_1";"Monthly Review";" 2nd ser. 94 (Mar 1821): 235–42.";"0";"Monthly Review, 2nd ser. 94 (Mar 1821): 235–42."
"1167";"1820A035";"1820A035_2";"Monthly Review";" p. 169. [2] ‘La fin couronne les œuvres.’Notes: Format: 3 vols 12mo; no price.";"0";"Monthly Review for October, 1820, p. 169. [2] ‘La fin couronne les œuvres.’Notes: Format: 3 vols 12mo; no price."
"1168";"1820A039";"1820A039_1";"Monthly Review";" 2nd ser. 94 (Jan 1821): 104–05.";"1";"Monthly Review, 2nd ser. 94 (Jan 1821): 104–05."
"1169";"1820A044";"1820A044_1";"Monthly Review";" 2nd ser. 92 (July 1820): 321.";"1";"Monthly Review, 2nd ser. 92 (July 1820): 321."
"1170";"1820A048";"1820A048_1";"Monthly Review";" 2nd ser. 92 (Aug 1820): 412–18.";"1";"Monthly Review, 2nd ser. 92 (Aug 1820): 412–18."
"1171";"1820A050";"1820A050_1";"Monthly Review";" 2nd ser. 94 (Jan 1821): 81–90.";"1";"Monthly Review, 2nd ser. 94 (Jan 1821): 81–90."
"1172";"1820A051";"1820A051_1";"Monthly Review";" 2nd ser. 93 (Sept 1820): 102–03.";"1";"Monthly Review, 2nd ser. 93 (Sept 1820): 102–03."
"1173";"1820A053";"1820A053_1";"Monthly Review";" 2nd ser. 94 (Jan 1821): 104.";"1";"Monthly Review, 2nd ser. 94 (Jan 1821): 104."
"1174";"1820A054";"1820A054_1";"Monthly Review";" 2nd ser. 91 (Apr 1820): 440–41.";"1";"Monthly Review, 2nd ser. 91 (Apr 1820): 440–41."
"1175";"1820A056";"1820A056_1";"La Belle Assemblée";" n.s. 22 (Nov 1820): 236–37.";"1";"La Belle Assemblée, n.s. 22 (Nov 1820): 236–37."
"1176";"1820A056";"1820A056_2";"Monthly Review";" 2nd ser. 92 (Aug 1820): 375–87.";"1";"Monthly Review, 2nd ser. 92 (Aug 1820): 375–87."
"1177";"1820A058";"1820A058_1";"Monthly Review";" 2nd ser. 92 (July 1820): 321.";"1";"Monthly Review, 2nd ser. 92 (July 1820): 321."
"1178";"1820A061";"1820A061_1";"La Belle Assemblée";" n.s. 22 (Sept 1820): 138.";"0";"La Belle Assemblée, n.s. 22 (Sept 1820): 138."
"1179";"1820A061";"1820A061_2";"Monthly Review";" 2nd ser. 93 (Sept 1820): 67–83.";"1";"Monthly Review, 2nd ser. 93 (Sept 1820): 67–83."
"1180";"1820A062";"1820A062_1";"La Belle Assemblée";" n.s. 21 (Jan 1820): 42–44.";"0";"La Belle Assemblée, n.s. 21 (Jan 1820): 42–44."
"1181";"1820A062";"1820A062_2";"Monthly Review";" 2nd ser. 91 (Jan 1820): 71–89.";"1";"Monthly Review, 2nd ser. 91 (Jan 1820): 71–89."
"1182";"1820A063";"1820A063_1";"La Belle Assemblée";" n.s. 21 (Apr 1820): 186–88.";"0";"La Belle Assemblée, n.s. 21 (Apr 1820): 186–88."
"1183";"1820A063";"1820A063_2";"Monthly Review";" 2nd ser. 91 (Apr 1820): 404–26.";"1";"Monthly Review, 2nd ser. 91 (Apr 1820): 404–26."
"1184";"1820A066";"1820A066_1";"Monthly Review";" 2nd ser. 93 (Dec 1820): 437.";"1";"Monthly Review, 2nd ser. 93 (Dec 1820): 437."
"1185";"1821A001";"1821A001_1";"La Belle Assemblée";" n.s. 23 (June 1821): 279–80.";"1";"La Belle Assemblée, n.s. 23 (June 1821): 279–80."
"1186";"1821A001";"1821A001_2";"Monthly Review";" 2nd ser. 96 (Dec 1821): 437–38.";"1";"Monthly Review, 2nd ser. 96 (Dec 1821): 437–38."
"1187";"1821A003";"1821A003_1";"La Belle Assemblée";" n.s. 23 (June 1821): 280–81.";"1";"La Belle Assemblée, n.s. 23 (June 1821): 280–81."
"1188";"1821A003";"1821A003_2";"Monthly Review";" 2nd ser. 96 (Sept 1821): 102–03.";"1";"Monthly Review, 2nd ser. 96 (Sept 1821): 102–03."
"1189";"1821A005";"1821A005_1";"Monthly Review";" 2nd ser. 97 (Feb 1822): 219.";"1";"Monthly Review, 2nd ser. 97 (Feb 1822): 219."
"1190";"1821A006";"1821A006_1";"Monthly Review";" 2nd ser. 99 (Sept 1822): 106.";"1";"Monthly Review, 2nd ser. 99 (Sept 1822): 106."
"1191";"1821A010";"1821A010_1";"Monthly Review";" 2nd ser. 98 (May 1822): 98.";"1";"Monthly Review, 2nd ser. 98 (May 1822): 98."
"1192";"1821A012";"1821A012_1";"La Belle Assemblée";" n.s. 23 (Mar 1821): 139–40.";"1";"La Belle Assemblée, n.s. 23 (Mar 1821): 139–40."
"1193";"1821A012";"1821A012_2";"Monthly Review";" 2nd ser. 95 (May 1821): 110.";"1";"Monthly Review, 2nd ser. 95 (May 1821): 110."
"1194";"1821A013";"1821A013_1";"Monthly Review";" 2nd ser. 95 (May 1821): 111.";"1";"Monthly Review, 2nd ser. 95 (May 1821): 111."
"1195";"1821A014";"1821A014_1";"Monthly Review";" 2nd ser. 96 (Oct 1821): 208–10.";"1";"Monthly Review, 2nd ser. 96 (Oct 1821): 208–10."
"1196";"1821A015";"1821A015_1";"La Belle Assemblée";" n.s. 23 (Jan 1821): 45–46.";"1";"La Belle Assemblée, n.s. 23 (Jan 1821): 45–46."
"1197";"1821A015";"1821A015_2";"Monthly Review";" 2nd ser. 95 (May 1821): 110.";"1";"Monthly Review, 2nd ser. 95 (May 1821): 110."
"1198";"1821A017";"1821A017_1";"Monthly Review";" 2nd ser. 97 (Jan 1822): 112.";"1";"Monthly Review, 2nd ser. 97 (Jan 1822): 112."
"1199";"1821A018";"1821A018_1";"La Belle Assemblée";" n.s. 25 (Feb 1822): 94.";"1";"La Belle Assemblée, n.s. 25 (Feb 1822): 94."
"1200";"1821A019";"1821A019_1";"Monthly Review";" 2nd ser. 96 (Dec 1821): 433–36.";"1";"Monthly Review, 2nd ser. 96 (Dec 1821): 433–36."
"1201";"1821A023";"1821A023_1";"Monthly Review";" 2nd ser. 96 (Dec 1821): 436–37.";"1";"Monthly Review, 2nd ser. 96 (Dec 1821): 436–37."
