;Unnamed: 0_x;id;review;review_title;date_x;notes_x;full_meta;Unnamed: 0_y;date_y;author;gender;title;publication;format;cat;notes_y;further_eds
1061;1070.0;1817A054;1817A054_2;Monthly Review; 2nd ser. 83 (July 1817): 323.;1;Monthly Review, 2nd ser. 83 (July 1817): 323.;1309;1817.0;Jane TAYLOR ;Female.;RACHEL A TALE;London:Printed for Taylor and Hessey, 93, Fleet Street, 1817. ;1 vol.  (153p, ill.). 12°.;"Corvey; CME 3-628-48486-3; ECB 477; EN2 1817: 54; NSTC 2R486; OCLC 6322400.";Frontispiece bears the legend: 'Published April 21, 1817'. For the issue of attribution, see The Authoress (EN2 1819: 67).;"2nd edn (OCLC); 3rd edn 1821 (NSTC); Philadelphia 1818 (OCLC)."
1062;1071.0;1818A004;1818A004_1;Monthly Review; 2nd ser. 90 (Sept 1819): 104.;1;Monthly Review, 2nd ser. 90 (Sept 1819): 104.;1314;1818.0;ANON ;Female.;CASTLES IN THE AIR OR THE WHIMS OF MY AUNT A NOVEL BY THE AUTHORESS OF DUNETHVIN OR A VISIT TO PARIS IN THREE VOLUMES;London:Printed for Baldwin, Cradock, and Joy, Paternoster Row, 1818. ;"3 vols (I 256p; II 235p; III 288p). 12°.";"Corvey; CME 3-628-47224-5; ECB 252; EN2 1818: 4; NSTC 2C11054; xOCLC.";Text proper in vol. 1 ends on p. 250 followed by advs (6 pp.). ECB lists as by Halliday (Miss), but no further information supporting this attribution has been discovered.;
1063;1072.0;1818A005;1818A005_1;Monthly Review; 2nd ser. 88 (Apr 1819): 446.;1;Monthly Review, 2nd ser. 88 (Apr 1819): 446.;1315;1818.0;ANON ;Unknown.;CIVILIZATION OR THE INDIAN CHIEF IN THREE VOLUMES;London:Printed for T. Egerton, Whitehall, 1818. ;"3 vols (I 335p; II 301p; III 259p). 12°.";"Corvey; CME 3-628-47284-9; EN2 1818: 5; NSTC 2C22665; OCLC 41469608.";"Text proper in vol. 1 ends on p. 307 followed by 'Notes', pp. [309]<U+0096>335. OCLC 10335015 describes apparently variant title of Civilization; or the Indian Chief and British Pastor, also 'Printed for T. Egerton', 1818.";
1064;1073.0;1818A006;1818A006_1;La Belle Assemblée; n.s. 17 (May 1818): 23536.;0;La Belle Assemblée, n.s. 17 (May 1818): 23536.;1316;1818.0;ANON ;Unknown.;DELUSION A NOVEL IN TWO VOLUMES;London:Printed for Law and Whittaker, Ave Maria Lane, Ludgate Street, 1818. ;"2 vols (I vi, 281p; II 286p). 12°.";"Corvey; CME 3-628-47409-4; ECB 158; EN2 1818: 6; NSTC 2D8567; xOCLC.";;
1065;1074.0;1818A006;1818A006_2;Monthly Review; 2nd ser. 85 (Apr 1818): 439.;1;Monthly Review, 2nd ser. 85 (Apr 1818): 439.;1316;1818.0;ANON ;Unknown.;DELUSION A NOVEL IN TWO VOLUMES;London:Printed for Law and Whittaker, Ave Maria Lane, Ludgate Street, 1818. ;"2 vols (I vi, 281p; II 286p). 12°.";"Corvey; CME 3-628-47409-4; ECB 158; EN2 1818: 6; NSTC 2D8567; xOCLC.";;
1066;1075.0;1818A009;1818A009_1;Monthly Review; 2nd ser. 88 (Mar 1819): 327.;1;Monthly Review, 2nd ser. 88 (Mar 1819): 327.;1319;1818.0;ANON ;Unknown.;THE HISTORY OF JULIUS FITZJOHN BY THE AUTHOR OF HARDENBRASS AND HAVERILL CONIRDAN OR THE ST KILDIANS AND REFT ROB OR THE WITCH OF SCOTMUIR COMMONLY CALLED MADGE THE SNOOVER IN THREE VOLUMES;London:Printed for Sherwood, Neely, and Jones, Paternoster-Row, 1818. ;"3 vols (I 2, xv, 372p; II 354p; III 364p). 12°.";"Corvey; CME 3-628-47714-X; EN2 1818: 9; xNSTC; xOCLC.";For the issue of author attribution, see Notes to Hardenbrass and Haverill (EN2 1817: 3). Advs with reviews, vol. 1, pp. [1]<U+0096>2, first sequence of Arabic numbers.;
1067;1076.0;1818A016;1818A016_1;Monthly Review; 2nd ser. 88 (Mar 1819): 329.;1;Monthly Review, 2nd ser. 88 (Mar 1819): 329.;1326;1818.0;ANON ;Unknown.;SOPHIA OR THE DANGEROUS INDISCRETION A TALE FOUNDED ON FACTS IN THREE VOLUMES;London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1818. ;"3 vols (I 264p; II 280p; III 204p). 12°.";"Corvey; CME 3-628-48713-7; ECB 550; EN2 1818: 16; NSTC 2S31457; xOCLC.";'The Author's Farewell Address to Sophia', vol. 3, p. [205].;
1068;1077.0;1818A021;1818A021_1;Monthly Review; 2nd ser. 89 (June 1819): 210.;1;Monthly Review, 2nd ser. 89 (June 1819): 210.;1331;1818.0;Patrick BRONTË ;Male.;THE MAID OF KILLARNEY OR ALBION AND FLORA A MODERN TALE IN WHICH ARE INTERWOVEN SOME CURSORY REMARKS ON RELIGION AND POLITICS;"London:Published by Baldwin, Cradock, and Joy, Paternoster-Row; sold also by T. Inkersley, Bradford; Robinson and Co. Leeds; and all other Booksellers, 1818. ";1 vol.  (vi, 166p). 12°.;"Corvey; CME 3-628-48148-1; EN2 1818: 21; NSTC 2B50235; OCLC 35590354.";Collates in sixes.;
1069;1078.0;1818A024;1818A024_1;Monthly Review; 2nd ser. 88 (Mar 1819): 32930.;1;Monthly Review, 2nd ser. 88 (Mar 1819): 32930.;1334;1818.0;Maria Elizabeth BUDDEN ;Female.;WOMAN OR MINOR MAXIMS A SKETCH IN TWO VOLUMES;London:Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street, 1818. ;"2 vols (I 277p; II 281p). 12°.";"Corvey; CME 3-628-48976-6; ECB 645; EN2 1818: 24; NSTC 2W29094; xOCLC.";Sometimes wrongly attributed to Elizabeth Thomas, as a result of both writers having published works titled Claudine. Dedication 'to a Tender and Affectionate Mother'.;"Revised as Helena Egerton; or, Traits of Female Character (EN2 1824: 19)."
1070;1079.0;1818A025;1818A025_1;Monthly Review; 2nd ser. 86 (May 1818): 103.;1;Monthly Review, 2nd ser. 86 (May 1818): 103.;1335;1818.0;Elizabeth CLARK ;Female.;THE ADVERTISEMENT OR TWENTY YEARS AGO A NOVEL IN THREE VOLUMES;"London:Published by Longman, Hurst, Rees, Orme and Brown, Paternoster-Row; and Barratt and Son, Bond-Street, Bath, 1818. ";"3 vols (I xi, 228p; II 212p; III 186p). 12°.";"Corvey; CME 3-628-47022-6; ECB 118; EN2 1818: 25; NSTC 2C23239; xOCLC.";"Dedication 'to the Rev. Bence Bence, Beccles, Suffolk', signed 'Elizabeth Clark'. For the possible appearance of the same author under another surname, see E. D. Carr, Fears and Cares (EN2 1821: 27). ECB lists as Newman, 1818; but not discovered in this form.";
1071;1080.0;1818A026;1818A026_1;Monthly Review; 2nd ser. 88 (Apr 1819): 446.;1;Monthly Review, 2nd ser. 88 (Apr 1819): 446.;1336;1818.0;Margaret Sarah CROKER ;Female.;THE QUESTION WHO IS ANNA A TALE BY MISS M S CROKER IN THREE VOLUMES;London:Printed for the Author, and published by J. Souter, No. 73, St. Paul's Church-Yard, 1818. ;"3 vols (I viii, 280p; II 276p; III 312p). 12°.";"Corvey; CME 3-628-47349-7; EN2 1818: 26; NSTC 2C43628; xOCLC.";'Dedication. Humbly inscribed to the Right Hon. Lord Erskine'.;
1072;1081.0;1818A027;1818A027_1;Monthly Review; 2nd ser. 91 (Feb 1820): 217.;1;Monthly Review, 2nd ser. 91 (Feb 1820): 217.;1337;1818.0;Alexander Robert Charles DALLAS ;Male.;FELIX ALVAREZ OR MANNERS IN SPAIN CONTAINING DESCRIPTIVE ACCOUNTS OF SOME OF THE PROMINENT EVENTS OF THE LATE PENINSULAR WAR AND AUTHENTIC ANECDOTES ILLUSTRATIVE OF THE SPANISH CHARACTER INTERSPERSED WITH POETRY ORIGINAL AND FROM THE SPANISH BY ALEXANDER R C DALLAS ESQ IN THREE VOLUMES;London:Printed for Baldwin, Cradock, and Joy, Paternoster-Row, 1818. ;"3 vols (I xvi, 259p; II iv, 273p; III iv, 304p). 12°.";"Corvey; CME 3-628-47391-8; ECB 150; EN2 1818: 27; NSTC 2D1015; OCLC 15170823.";"Dedication 'to the Right Honourable General Graham, Lord Lynedoch', signed 'Alexander R. C. Dallas, Morden, 4th May, 1818'. Notes at end of all vols, vol. 1, pp. [231]<U+0096>59; vol. 2, pp. [249]<U+0096>73; vol. 3, pp. [274]<U+0096>304.";New York 1818 (NSTC).
1073;1082.0;1818A029;1818A029_1;Monthly Review; 2nd ser. 88 (Mar 1819): 32829.;1;Monthly Review, 2nd ser. 88 (Mar 1819): 32829.;1339;1818.0;Susan Edmonstone FERRIER ;Female.;MARRIAGE A NOVEL IN THREE VOLUMES;Edinburgh:William Blackwood, Prince's-Street: and John Murray, Albemarle-Street, London, 1818. ;"3 vols (I 319p; II 314p; III 343p). 12°.";"Corvey; CME 3-628-48159-7; ECB 368; EN2 1818: 29; NSTC 2F4879; OCLC 21212908.";;"2nd edn 1819 (NSTC); 3rd edn 1826 (NSTC); 1831 (NSTC); 1841 (NSTC); 1842 (NSTC); 1847 (NSTC); New York 1818 (OCLC); French trans., 1825; German trans., 1827."
1074;1083.0;1818A030;1818A030_1;Monthly Review; 2nd ser. 93 (Oct 1820): 18498.;1;Monthly Review, 2nd ser. 93 (Oct 1820): 18498.;1340;1818.0;Friedrich Heinrich Karl, Baron de la Motte FOUQUÉ ;Male.;UNDINE A ROMANCE TRANSLATED FROM THE GERMAN BY GEORGE SOANE AB;London:Printed for W. Simpkin, and R. Marshall, Stationer's Court, Ludgate Street, 1818. ;1 vol.  (205p). 12°.;"BL 12548.dd.4; ECB 213; EN2 1818: 30; NSTC 2L2885; OCLC 6875258.";Trans. of Undine (Berlin, 1811). Dedication to 'Edward Knight, Esq. of the Theatre Royal, Drury Lane'. 'Advertisement' begins: 'It may be right to observe, that in translating this work, I have taken neither few nor trifling liberties with the original'. ECB gives co-publisher as Bell & B[radfute], Edinburgh, but no copy discovered with this imprint.;"1830 (NSTC); 1843 (NSTC); 1844 (NSTC); Philadelphia 1824 (NSTC); French trans., 1819. Numerous later American and British translations."
1075;1084.0;1818A031;1818A031_1;Monthly Review; 2nd ser. 86 (May 1818): 10203.;1;Monthly Review, 2nd ser. 86 (May 1818): 10203.;1341;1818.0;John GAMBLE ;Male.;NORTHERN IRISH TALES IN TWO VOLUMES;London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1818. ;"2 vols (I 258p; II 276p). 12°.";"Corvey; CME 3-628-51019-8; ECB 417; EN2 1818: 31; NSTC 2I4039; OCLC 42384868.";3 tales: 'Stanley', 'Nelson', and 'Lesley'.;
1076;1085.0;1818A033;1818A033_1;Monthly Review; 2nd ser. 88 (Apr 1819): 447.;1;Monthly Review, 2nd ser. 88 (Apr 1819): 447.;1343;1818.0;Anne Raikes HARDING ;Female.;CORRECTION A NOVEL IN THREE VOLUMES;London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1818. ;"3 vols (I 338p; II 336p; III 384p). 12°.";"Corvey; CME 3-628-47340-3; ECB 137; EN2 1818: 33; NSTC 2H7485; OCLC 45082915.";;"2nd edn 1819 (OCLC); Philadelphia 1818 (OCLC)."
1077;1086.0;1818A039;1818A039_1;Monthly Review; 2nd ser. 88 (Mar 1819): 329.;1;Monthly Review, 2nd ser. 88 (Mar 1819): 329.;1349;1818.0;Elizabeth B. LESTER ;Female.;THE PHYSIOGNOMIST A NOVEL BY THE AUTHOR OF THE BACHELOR AND THE MARRIED MAN IN THREE VOLUMES;London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1818. ;"3 vols (I ix, 266p; II 231p; III 183p). 12°.";"Corvey; CME 3-628-48435-9; ECB 448; EN2 1818: 39; NSTC 2P15649; xOCLC.";For attribution to Lester, rather than to Mrs Ross, see Notes to The Bachelor and the Married Man (EN2 1817: 37), and Publishing Papers (click on link below).;New York 1820 (OCLC).
1078;1087.0;1818A041;1818A041_1;Monthly Review; 2nd ser. 86 (Aug 1818): 40315.;1;Monthly Review, 2nd ser. 86 (Aug 1818): 40315.;1351;1818.0;Charles Robert MATURIN ;Male.;WOMEN OR POUR ET CONTRE A TALE BY THE AUTHOR OF BERTRAM C IN THREE VOLUMES;"Edinburgh:Printed by James Ballantyne and Co. for Archibald Constable and Co.; and Longman, Hurst, Rees, Orme, and Brown, London, 1818. ";"3 vols (I v, 275p; II 276p; III 408p). 12°.";"Corvey; CME 3-628-48977-6; ECB 645; EN2 1818: 41; NSTC 2M20504; OCLC 6929329.";Dedication 'to the Right Honourable the Countess of Essex'. Preface, vol. 1, pp. [iii]<U+0096>v, discusses the unpopularity of Maturin's earlier fiction.;"New York 1818 (NSTC) [also Philadelphia 1818 (NSTC)]; French trans., 1818 [as Éva, ou amour et religion (CCFR)]."
1079;1088.0;1818A042;1818A042_1;Monthly Review; 2nd ser. 91 (Feb 1820): 21415.;1;Monthly Review, 2nd ser. 91 (Feb 1820): 21415.;1352;1818.0;Pedro MONTENGON ;Male.;EUDOXIA DAUGHTER OF BELISARIUS A NOVEL TRANSLATED FROM THE SPANISH OF DON PEDRO MONTENGON BY CHARLES HERVEY SMITH IN TWO VOLS;London:Printed for J. J. Stockdale, 41, Pall-Mall, 1818. ;"2 vols (I 187p; II 224p). 12°.";"Corvey; CME 3-628-48761-7; EN2 1818: 42; xNSTC; xOCLC.";Trans. of Eudoxia, hija de Belisario, (Madrid, 1793). Dedication 'to my Countrywomen', by the Translator. Collates in sixes.;
1080;1089.0;1818A043;1818A043_1;Monthly Review; 2nd ser. 88 (Apr 1819): 446.;1;Monthly Review, 2nd ser. 88 (Apr 1819): 446.;1353;1818.0;Frances MOORE ;Female.;A YEAR AND A DAY A NOVEL IN TWO VOLUMES BY MADAME PANACHE AUTHOR OF MANNERS;London:Printed for Baldwin, Cradock, and Joy, Paternoster-Row, 1818. ;"2 vols (I 276p; II 340p). 12°.";"Corvey; CME 3-628-48380-8; ECB 431; EN2 1818: 43; NSTC 2M34692; OCLC 13347597.";Block erroneously attributes to Frances Brooke [née Moore] (1724<U+0096>89), rather than to Frances Moore (c. 1789<U+0096>1881), the true author. OCLC attributes, without explanation, to Isabelle de Montolieu (1751<U+0096>1832).;"1819 (NSTC); New York 1819 (OCLC); French trans., 1820."
1081;1090.0;1818A044;1818A044_1;Monthly Review; 2nd ser. 88 (Apr 1819): 446.;1;Monthly Review, 2nd ser. 88 (Apr 1819): 446.;1354;1818.0;Charles OLLIER ;Male.;ALTHAM AND HIS WIFE A DOMESTIC TALE;London:Printed for C. & J. Ollier, Vere Street, Bond Street, 1818. ;1 vol.  (198p). 12°.;"Corvey; CME 3-628-47047-1; EN2 1818: 45; NSTC 2O3539; OCLC 38251130.";Collates in sixes.;
1082;1091.0;1818A045;1818A045_1;Monthly Review; 2nd ser. 88 (Mar 1819): 32728.;1;Monthly Review, 2nd ser. 88 (Mar 1819): 32728.;1355;1818.0;Amelia Alderson OPIE ;Female.;NEW TALES BY MRS OPIE IN FOUR VOLUMES;London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1818. ;"4 vols (I 356p; II 408p; III 312p; IV 363p). 12°.";"Corvey; CME 3-628-51115-1; ECB 423; EN2 1818: 46; NSTC 2O4393; OCLC 13352959.";;"3rd edn 1819 (OCLC); New York 1818 (OCLC) [also Philadelphia 1818 (OCLC)]; French trans., 1818."
1083;1092.0;1818A048;1818A048_1;La Belle Assemblée; n.s. 18 (Dec 1818): 28285.;0;La Belle Assemblée, n.s. 18 (Dec 1818): 28285.;1358;1818.0;Thomas Love PEACOCK ;Male.;NIGHTMARE ABBEY BY THE AUTHOR OF HEADLONG HALL;"London:Printed for T. Hookham, jun. Old Bond-Street; and Baldwin, Cradock, and Joy, Paternoster-Row, 1818. ";1 vol.  (218p). 12°.;"Corvey; CME 3-628-48228-3; ECB 414; EN2 1818: 48; NSTC 2P8180; OCLC 6968795.";;"1837 (NSTC); Philadelphia 1819 (OCLC); German trans., 1819 [as Die Burg Alphausen, oder Zyprians Frauenwahl (RS)]."
1084;1093.0;1818A048;1818A048_2;Monthly Review; 2nd ser. 90 (Nov 1819): 32729.;1;Monthly Review, 2nd ser. 90 (Nov 1819): 32729.;1358;1818.0;Thomas Love PEACOCK ;Male.;NIGHTMARE ABBEY BY THE AUTHOR OF HEADLONG HALL;"London:Printed for T. Hookham, jun. Old Bond-Street; and Baldwin, Cradock, and Joy, Paternoster-Row, 1818. ";1 vol.  (218p). 12°.;"Corvey; CME 3-628-48228-3; ECB 414; EN2 1818: 48; NSTC 2P8180; OCLC 6968795.";;"1837 (NSTC); Philadelphia 1819 (OCLC); German trans., 1819 [as Die Burg Alphausen, oder Zyprians Frauenwahl (RS)]."
1085;1094.0;1818A049;1818A049_1;Monthly Review; 2nd ser. 94 (Jan 1821): 103.;1;Monthly Review, 2nd ser. 94 (Jan 1821): 103.;1359;1818.0;Frances PECK ;Female.;THE BARD OF THE WEST COMMONLY CALLED EMAN AC KNUCK OR NED OF THE HILLS AN IRISH HISTORICAL ROMANCE FOUNDED ON FACTS OF THE SEVENTH CENTURY IN THREE VOLUMES BY MRS PECK AUTHOR OF THE MAID OF AVON WELCH PEASANT BOY YOUNG ROSINIRE VAGA C;London:Published by Baldwin, Cradock, and Joy, Paternoster Row, and John Cumming, Dublin, 1818. ;"3 vols (I 5, 244p; II 224p; III 194p). 12°.";"Corvey; CME 3-628-48408-1; ECB 439; EN2 1818: 49; NSTC 2P8908; OCLC 18672869.";Dedication 'to His Royal Highness Prince Edward', signed Frances Peck. 'Argument', vol. 1, pp. [3]<U+0096>5, dated Dublin, 28 Nov 1818.;"Dublin 1841 as The Life and Acts of the Renowned, Chivalrous Edmund of Erin [<U+0085>] Commonly Called Emun ac Knuck, or Ned of the Hills (OCLC); 4th edn Dublin 1842 (OCLC)."
1086;1095.0;1818A050;1818A050_1;Monthly Review; 2nd ser. 89 (June 1819): 210.;1;Monthly Review, 2nd ser. 89 (June 1819): 210.;1360;1818.0;John PHILLIPS ;Male.;LIONEL OR THE LAST OF THE PEVENSEYS A NOVEL IN THREE VOLUMES;London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1818. ;"3 vols (I 309p; II 315p; III 383p). 12°.";"Corvey; CME 3-628-48032-9; ECB 347; EN2 1818: 50; NSTC 2L16997; xOCLC.";"For author attribution, see Notes to EN2 1818: 50,and EN2 Update 4; also Publishing Papers (click on link below).";
1087;1096.0;1818A052;1818A052_1;La Belle Assemblée; n.s. 18 (1818): 33133.;1;La Belle Assemblée, n.s. 18 (1818): 33133.;1362;1818.0;Anna Maria PORTER ;Female.;THE FAST OF ST MAGDALEN A ROMANCE BY ANNA MARIA PORTER IN THREE VOLUMES;London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1818. ;"3 vols (I 347p; II 317p; III 346p). 12°.";"BL 12612.ee.15; ECB 463; EN2 1818: 52; NSTC 2P22246; OCLC 3596752.";;"2nd edn 1819 (Corvey), CME 3-628-48298-4; 3rd edn 1819 (NUC); Boston 1819 (NSTC) [also New York 1819 (OCLC)]; French trans., 1819 [as Le Jeûne de Sainte Madeleine, ou les illustres proscrits (BLPC)]."
1088;1097.0;1818A052;1818A052_2;Monthly Review; 2nd ser. 88 (Mar 1819): 329.;1;Monthly Review, 2nd ser. 88 (Mar 1819): 329.;1362;1818.0;Anna Maria PORTER ;Female.;THE FAST OF ST MAGDALEN A ROMANCE BY ANNA MARIA PORTER IN THREE VOLUMES;London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1818. ;"3 vols (I 347p; II 317p; III 346p). 12°.";"BL 12612.ee.15; ECB 463; EN2 1818: 52; NSTC 2P22246; OCLC 3596752.";;"2nd edn 1819 (Corvey), CME 3-628-48298-4; 3rd edn 1819 (NUC); Boston 1819 (NSTC) [also New York 1819 (OCLC)]; French trans., 1819 [as Le Jeûne de Sainte Madeleine, ou les illustres proscrits (BLPC)]."
1089;1098.0;1818A055;1818A055_1;Monthly Review; 2nd ser. 85 (Feb 1818): 224.;1;Monthly Review, 2nd ser. 85 (Feb 1818): 224.;1365;1818.0;Sir Walter SCOTT ;Male.;ROB ROY BY THE AUTHOR OF WAVERLEY GUY MANNERING AND THE ANTIQUARY IN THREE VOLUMES;"Edinburgh:Printed by James Ballantyne and Co. for Archibald Constable and Co.; and Longman, Hurst, Rees, Orme, and Brown, London, 1818. ";"3 vols (I viii, 321p; II 324p; III 348p). 12°.";"BL Cup.400.b.40; ECB 495; EN2 1818: 55; NSTC 2S10179; OCLC 24119665.";;"'2nd edn' 1818 (NSTC); '3rd edn' 1818 (Corvey), CME 3-628-48584-3; 4th edn 1818 (NSTC); 1821 (NSTC); New York 1818 (NSTC) [also Philadelphia 1818 (NSTC)]; French trans., 1818 [as Robert le Rouge Mac-Gregor, ou les montagnards écossais (NSTC)]; German trans., 1819 [as Robin, der Rothe (NSTC)]. Numerous reprintings in collected edns."
1090;1099.0;1818A055;1818A055_2;Monthly Review; 2nd ser. 85 (Mar 1818): 26175.;1;Monthly Review, 2nd ser. 85 (Mar 1818): 26175.;1365;1818.0;Sir Walter SCOTT ;Male.;ROB ROY BY THE AUTHOR OF WAVERLEY GUY MANNERING AND THE ANTIQUARY IN THREE VOLUMES;"Edinburgh:Printed by James Ballantyne and Co. for Archibald Constable and Co.; and Longman, Hurst, Rees, Orme, and Brown, London, 1818. ";"3 vols (I viii, 321p; II 324p; III 348p). 12°.";"BL Cup.400.b.40; ECB 495; EN2 1818: 55; NSTC 2S10179; OCLC 24119665.";;"'2nd edn' 1818 (NSTC); '3rd edn' 1818 (Corvey), CME 3-628-48584-3; 4th edn 1818 (NSTC); 1821 (NSTC); New York 1818 (NSTC) [also Philadelphia 1818 (NSTC)]; French trans., 1818 [as Robert le Rouge Mac-Gregor, ou les montagnards écossais (NSTC)]; German trans., 1819 [as Robin, der Rothe (NSTC)]. Numerous reprintings in collected edns."
1091;1100.0;1818A056;1818A056_1;Monthly Review; 2nd ser. 87 (Dec 1818): 35670.;1;Monthly Review, 2nd ser. 87 (Dec 1818): 35670.;1366;1818.0;Sir Walter SCOTT ;Male.;TALES OF MY LANDLORD SECOND SERIES COLLECTED AND ARRANGED BY JEDEDIAH CLEISHBOTHAM SCHOOLMASTER AND PARISHCLERK OF GANDERCLEUGH IN FOUR VOLUMES;Edinburgh:Printed for Archibald Constable and Company, 1818. ;"4 vols (I 333p; II 322p; III 328p; IV 375p). 12°.";"Corvey; ECB 575; EN2 1818: 56; NSTC 2S10293; OCLC 2461091.";Comprises 'The Heart of Mid-Lothian'.;"2nd edn 1818 (NSTC); 3rd edn 1818 (NSTC); New York 1818 (OCLC) [also Philadelphia 1818 (NSTC)]; French trans., 1818. Numerous reprintings in collected edns."
1092;1101.0;1818A057;1818A057_1;Monthly Review; 2nd ser. 85 (Apr 1818): 439.;1;Monthly Review, 2nd ser. 85 (Apr 1818): 439.;1367;1818.0;Mary Wollstonecraft SHELLEY ;Female.;FRANKENSTEIN OR THE MODERN PROMETHEUS IN THREE VOLUMES;London:Printed for Lackington, Hughes, Harding, Mavor, & Jones, Finsbury Square, 1818. ;"3 vols (I xii, 181p; II 156p; III 192p). 12°.";"Corvey; CME 3-628-47833-2; ECB 216; EN2 1818: 57; NSTC 2S18445; OCLC 2748084.";Dedication to William Godwin.;"1823 (NSTC); 1831 (NSTC); 1832 (OCLC); 1836 (OCLC); 1839 (NSTC); 1849 (NSTC); Philadelphia 1833 (NSTC, OCLC); French trans., 1821."
1093;1102.0;1818A059;1818A059_1;Monthly Review; 2nd ser. 89 (June 1819): 210.;1;Monthly Review, 2nd ser. 89 (June 1819): 210.;1369;1818.0;Grace Buchanan STEVENS ;Female.;LLEWELLEN OR THE VALE OF PHLINLIMMON A NOVEL IN THREE VOLUMES;"Edinburgh:Printed by John Moir, Royal Bank Close, for Macredie, Skelly, & Co. 52, Prince Street; and T. & G. Underwood, 32, Fleet Street, London, 1818. ";"3 vols (I 300p; II 270p; III 285p). 12°.";"Corvey; CME 3-628-48034-5; ECB 350; EN2 1818: 59; NSTC 2S39227; OCLC 2885706.";;Philadelphia 1818 (OCLC).
1094;1103.0;1819A004;1819A004_1;La Belle Assemblée; n.s. 19 (Mar 1819): 13840.;0;La Belle Assemblée, n.s. 19 (Mar 1819): 13840.;1376;1819.0;ANON ;Unknown.;CORALY A NOVEL IN THREE VOLUMES;London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1819. ;"3 vols (I 260p; II 210p; III 167p). 12°.";"Corvey; CME 3-628-47336-5; ECB 135; EN2 1819: 4; NSTC 2C37654; OCLC 11852202.";Item in Longman Letter Books indicates male authorship: see Publishing Papers (click on link below).;
1095;1104.0;1819A004;1819A004_2;Monthly Review; 2nd ser. 89 (June 1819): 211.;1;Monthly Review, 2nd ser. 89 (June 1819): 211.;1376;1819.0;ANON ;Unknown.;CORALY A NOVEL IN THREE VOLUMES;London:Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1819. ;"3 vols (I 260p; II 210p; III 167p). 12°.";"Corvey; CME 3-628-47336-5; ECB 135; EN2 1819: 4; NSTC 2C37654; OCLC 11852202.";Item in Longman Letter Books indicates male authorship: see Publishing Papers (click on link below).;
1096;1105.0;1819A005;1819A005_1;La Belle Assemblée; n.s. 19 (Jan 1819): 4144.;0;La Belle Assemblée, n.s. 19 (Jan 1819): 4144.;1377;1819.0;ANON ;Unknown.;EDWARD WORTLEY AND THE EXILE OF SCOTLAND IN THREE VOLUMES;London:Printed for J. W. Whiteley, 103, Newgate Street, 1819. ;"3 vols (I xi, 343p; II 316p; III 229p). 12°.";"Corvey; CME 3-628-47512-0; EN2 1819: 5; xNSTC; xOCLC.";"I Edward Wortley; II Edward Wortley; III Exile of Scotland.";
